"SequenceName","OriginalName","segNumber","accn","isName","subtype","host","birdOrder","wildDomestic","bird","continent","country","place","dateTxt","decDate"
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Fujian/1/2007|2007.45205479452","H5N1_Avian_HM172223_A/chicken/Fujian/1/2007_China_2007//_5 (NP)",5,"HM172223","A/chicken/Fujian/1/2007","H5N1","Avian","gal","Domestic","chicken","Asia","China","Fujian","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Gansu/44/2004|2004.45205479452","H5N1_Avian_HM172228_A/chicken/Gansu/44/2004_China_2004//_5 (NP)",5,"HM172228","A/chicken/Gansu/44/2004","H5N1","Avian","gal","Domestic","chicken","Asia","China","Gansu","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Europe_Germany_A/chicken/Germany/R3294/2007|2007.45205479452","H5N1_Avian_FM177136_A/chicken/Germany/R3294/2007_Germany_2007//_5 (NP)",5,"FM177136","A/chicken/Germany/R3294/2007","H5N1","Avian","gal","Domestic","chicken","Europe","Germany","Germany","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Guangdong/174/04|2004.45205479452","H5N1_Avian_AY609313_A/chicken/Guangdong/174/04_China_2004//_5 (NP)",5,"AY609313","A/chicken/Guangdong/174/04","H5N1","Avian","gal","Domestic","chicken","Asia","China","Guangdong","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Guangdong/1/2005|2005.45205479452","H5N1_Avian_EU874898_A/chicken/Guangdong/1/2005_China_2005//_5 (NP)",5,"EU874898","A/chicken/Guangdong/1/2005","H5N1","Avian","gal","Domestic","chicken","Asia","China","Guangdong","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Guangxi/12/2004|2004.45205479452","H5N1_Avian_DQ366331_A/chicken/Guangxi/12/2004_China_2004//_5 (NP)",5,"DQ366331","A/chicken/Guangxi/12/2004","H5N1","Avian","gal","Domestic","chicken","Asia","China","Guangxi","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Guizhou/7/2008|2008.45205479452","H5N1_Avian_HM172259_A/chicken/Guizhou/7/2008_China_2008//_5 (NP)",5,"HM172259","A/chicken/Guizhou/7/2008","H5N1","Avian","gal","Domestic","chicken","Asia","China","Guizhou","2008//",2008.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hebei/718/2001|2001.45205479452","H5N1_Avian_DQ351864_A/chicken/Hebei/718/2001_China_2001//_5 (NP)",5,"DQ351864","A/chicken/Hebei/718/2001","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hebei","2001//",2001.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hebei/108/02|2002.45205479452","H5N1_Avian_DQ351866_A/chicken/Hebei/108/02_China_2002//_5 (NP)",5,"DQ351866","A/chicken/Hebei/108/02","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hebei","2002//",2002.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hebei/102/2005|2005.45205479452","H5N1_Avian_EU243135_A/chicken/Hebei/102/2005_China_2005//_5 (NP)",5,"EU243135","A/chicken/Hebei/102/2005","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hebei","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hebei/A-8/2009|2009.45205479452","H5N1_Avian_HM172217_A/chicken/Hebei/A-8/2009_China_2009//_5 (NP)",5,"HM172217","A/chicken/Hebei/A-8/2009","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hebei","2009//",2009.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Henan/13/2004|2004.45205479452","H5N1_Avian_AY950254_A/chicken/Henan/13/2004_China_2004//_5 (NP)",5,"AY950254","A/chicken/Henan/13/2004","H5N1","Avian","gal","Domestic","chicken","Asia","China","Henan","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Henan/A-7/2006|2006.45205479452","H5N1_Avian_HM172236_A/chicken/Henan/A-7/2006_China_2006//_5 (NP)",5,"HM172236","A/chicken/Henan/A-7/2006","H5N1","Avian","gal","Domestic","chicken","Asia","China","Henan","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_Hong Kong_A/chicken/Hong Kong/409.1/2002|2002.45205479452","H5N1_Avian_GU186675_A/chicken/Hong Kong/409.1/2002_Hong Kong_2002//_5 (NP)",5,"GU186675","A/chicken/Hong Kong/409.1/2002","H5N1","Avian","gal","Domestic","chicken","Asia","Hong Kong","Hong Kong","2002//",2002.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Huadong/4/2008|2008.95342465753","H5N1_Avian_JX523359_A/chicken/Huadong/4/2008_China_2008/12/_5 (NP)",5,"JX523359","A/chicken/Huadong/4/2008","H5N1","Avian","gal","Domestic","chicken","Asia","China","Huadong","2008/12/",2008.95342465753
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hubei/wj/1997|1997.45205479452","H5N1_Avian_DQ997116_A/chicken/Hubei/wj/1997_China_1997//_5 (NP)",5,"DQ997116","A/chicken/Hubei/wj/1997","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hubei","1997//",1997.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hubei/327/2004|2004.45205479452","H5N1_Avian_AY684707_A/chicken/Hubei/327/2004_China_2004//_5 (NP)",5,"AY684707","A/chicken/Hubei/327/2004","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hubei","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hubei/2856/2007|2007.07671232877","H5N1_Avian_FJ784787_A/chicken/Hubei/2856/2007_China_2007/01/29_5 (NP)",5,"FJ784787","A/chicken/Hubei/2856/2007","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hubei","2007/01/29",2007.07671232877
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hunan/41/2004|2004.45205479452","H5N1_Avian_HM172224_A/chicken/Hunan/41/2004_China_2004//_5 (NP)",5,"HM172224","A/chicken/Hunan/41/2004","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hunan","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hunan/21/2005|2005.45205479452","H5N1_Avian_HM172233_A/chicken/Hunan/21/2005_China_2005//_5 (NP)",5,"HM172233","A/chicken/Hunan/21/2005","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hunan","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hunan/3157/2006|2006.91232876712","H5N1_Avian_FJ784790_A/chicken/Hunan/3157/2006_China_2006/11/30_5 (NP)",5,"FJ784790","A/chicken/Hunan/3157/2006","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hunan","2006/11/30",2006.91232876712
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hunan/3/2007|2007.78630136986","H5N1_Avian_GU182143_A/chicken/Hunan/3/2007_China_2007/10/_5 (NP)",5,"GU182143","A/chicken/Hunan/3/2007","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hunan","2007/10/",2007.78630136986
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hunan/8/2008|2008.87123287671","H5N1_Avian_GU182159_A/chicken/Hunan/8/2008_China_2008/11/_5 (NP)",5,"GU182159","A/chicken/Hunan/8/2008","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hunan","2008/11/",2008.87123287671
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Hunan/1/2009|2009.45205479452","H5N1_Avian_HM172255_A/chicken/Hunan/1/2009_China_2009//_5 (NP)",5,"HM172255","A/chicken/Hunan/1/2009","H5N1","Avian","gal","Domestic","chicken","Asia","China","Hunan","2009//",2009.45205479452
"H5N1_Avian_gal_Domestic_Asia_India_A/chicken/Nandurbar/7979/2006|2006.12328767123","H5N1_Avian_GU354066_A/chicken/Nandurbar/7979/2006_India_2006/02/_5 (NP)",5,"GU354066","A/chicken/Nandurbar/7979/2006","H5N1","Avian","gal","Domestic","chicken","Asia","India","Nandurbar","2006/02/",2006.12328767123
"H5N1_Avian_gal_Domestic_Asia_India_A/chicken/India/82544/2008|2008.05753424658","H5N1_Avian_CY111082_A/chicken/India/82544/2008_India_2008/01/22_5 (NP)",5,"CY111082","A/chicken/India/82544/2008","H5N1","Avian","gal","Domestic","chicken","Asia","India","India","2008/01/22",2008.05753424658
"H5N1_Avian_gal_Domestic_Asia_India_A/chicken/West Bengal/193936/2009|2009.36712328767","H5N1_Avian_GU272007_A/chicken/West Bengal/193936/2009_India_2009/05/_5 (NP)",5,"GU272007","A/chicken/West Bengal/193936/2009","H5N1","Avian","gal","Domestic","chicken","Asia","India","West Bengal","2009/05/",2009.36712328767
"H5N1_Avian_gal_Domestic_Asia_India_A/chicken/West Bengal/239020/2010|2010.0301369863","H5N1_Avian_CY061295_A/chicken/West Bengal/239020/2010_India_2010/01/12_5 (NP)",5,"CY061295","A/chicken/West Bengal/239020/2010","H5N1","Avian","gal","Domestic","chicken","Asia","India","West Bengal","2010/01/12",2010.0301369863
"H5N1_Avian_gal_Domestic_Asia_India_A/chicken/India/CA0302/2011|2011.17534246575","H5N1_Avian_CY092130_A/chicken/India/CA0302/2011_India_2011/03/06_5 (NP)",5,"CY092130","A/chicken/India/CA0302/2011","H5N1","Avian","gal","Domestic","chicken","Asia","India","India","2011/03/06",2011.17534246575
"H5N1_Avian_gal_Domestic_Asia_Indonesia_A/chicken/East Java/UT1006/2003|2003.87123287671","H5N1_Avian_GQ122405_A/chicken/East Java/UT1006/2003_Indonesia_2003/11/15_5 (NP)",5,"GQ122405","A/chicken/East Java/UT1006/2003","H5N1","Avian","gal","Domestic","chicken","Asia","Indonesia","East Java","2003/11/15",2003.87123287671
"H5N1_Avian_gal_Domestic_Asia_Indonesia_A/quail/Yogjakarta/UT1023/2004|2004.03835616438","H5N1_Avian_GQ122406_A/quail/Yogjakarta/UT1023/2004_Indonesia_2004/01/15_5 (NP)",5,"GQ122406","A/quail/Yogjakarta/UT1023/2004","H5N1","Avian","gal","Domestic","quail","Asia","Indonesia","Yogjakarta","2004/01/15",2004.03835616438
"H5N1_Avian_gal_Domestic_Asia_Indonesia_A/chicken/Sulawesi Selatan/UT2093/2005|2005.45205479452","H5N1_Avian_GQ122413_A/chicken/Sulawesi Selatan/UT2093/2005_Indonesia_2005//_5 (NP)",5,"GQ122413","A/chicken/Sulawesi Selatan/UT2093/2005","H5N1","Avian","gal","Domestic","chicken","Asia","Indonesia","Sulawesi Selatan","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_Indonesia_A/chicken/East Java/UT6021/2006|2006.87123287671","H5N1_Avian_GQ122418_A/chicken/East Java/UT6021/2006_Indonesia_2006/11/_5 (NP)",5,"GQ122418","A/chicken/East Java/UT6021/2006","H5N1","Avian","gal","Domestic","chicken","Asia","Indonesia","East Java","2006/11/",2006.87123287671
"H5N1_Avian_gal_Domestic_Asia_Indonesia_A/chicken/East Java/UT6031/2007|2007.03835616438","H5N1_Avian_GQ122421_A/chicken/East Java/UT6031/2007_Indonesia_2007/01/_5 (NP)",5,"GQ122421","A/chicken/East Java/UT6031/2007","H5N1","Avian","gal","Domestic","chicken","Asia","Indonesia","East Java","2007/01/",2007.03835616438
"H5N1_Avian_gal_Domestic_Asia_Japan_A/chicken/Yamaguchi/7/2004|2004.45205479452","H5N1_Avian_AB166863_A/chicken/Yamaguchi/7/2004_Japan_2004//_5 (NP)",5,"AB166863","A/chicken/Yamaguchi/7/2004","H5N1","Avian","gal","Domestic","chicken","Asia","Japan","Yamaguchi","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_Japan_A/chicken/Shimane/1/2010|2010.87123287671","H5N1_Avian_AB684084_A/chicken/Shimane/1/2010_Japan_2010/11/_5 (NP)",5,"AB684084","A/chicken/Shimane/1/2010","H5N1","Avian","gal","Domestic","chicken","Asia","Japan","Shimane","2010/11/",2010.87123287671
"H5N1_Avian_gal_Domestic_Asia_Japan_A/chicken/Aichi/2/2011|2011.12328767123","H5N1_Avian_AB684179_A/chicken/Aichi/2/2011_Japan_2011/02/_5 (NP)",5,"AB684179","A/chicken/Aichi/2/2011","H5N1","Avian","gal","Domestic","chicken","Asia","Japan","Aichi","2011/02/",2011.12328767123
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Jiangsu/cz1/2002|2002.45205479452","H5N1_Avian_DQ997184_A/chicken/Jiangsu/cz1/2002_China_2002//_5 (NP)",5,"DQ997184","A/chicken/Jiangsu/cz1/2002","H5N1","Avian","gal","Domestic","chicken","Asia","China","Jiangsu","2002//",2002.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Jiangsu/18/2008|2008.45205479452","H5N1_Avian_HM172234_A/chicken/Jiangsu/18/2008_China_2008//_5 (NP)",5,"HM172234","A/chicken/Jiangsu/18/2008","H5N1","Avian","gal","Domestic","chicken","Asia","China","Jiangsu","2008//",2008.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Jiangsu/k0402/2010|2010.1095890411","H5N1_Avian_JQ638679_A/chicken/Jiangsu/k0402/2010_China_2010/02/10_5 (NP)",5,"JQ638679","A/chicken/Jiangsu/k0402/2010","H5N1","Avian","gal","Domestic","chicken","Asia","China","Jiangsu","2010/02/10",2010.1095890411
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Jiangxi/25/2004|2004.45205479452","H5N1_Avian_HM172467_A/chicken/Jiangxi/25/2004_China_2004//_5 (NP)",5,"HM172467","A/chicken/Jiangxi/25/2004","H5N1","Avian","gal","Domestic","chicken","Asia","China","Jiangxi","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Jilin/hd/2002|2002.45205479452","H5N1_Avian_DQ997285_A/chicken/Jilin/hd/2002_China_2002//_5 (NP)",5,"DQ997285","A/chicken/Jilin/hd/2002","H5N1","Avian","gal","Domestic","chicken","Asia","China","Jilin","2002//",2002.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Jilin/ha/2003|2003.45205479452","H5N1_Avian_DQ997272_A/chicken/Jilin/ha/2003_China_2003//_5 (NP)",5,"DQ997272","A/chicken/Jilin/ha/2003","H5N1","Avian","gal","Domestic","chicken","Asia","China","Jilin","2003//",2003.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Jilin/9/2004|2004.45205479452","H5N1_Avian_AY653196_A/chicken/Jilin/9/2004_China_2004//_5 (NP)",5,"AY653196","A/chicken/Jilin/9/2004","H5N1","Avian","gal","Domestic","chicken","Asia","China","Jilin","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Krasnodar/123/06|2006.45205479452","H5N1_Avian_EF205180_A/chicken/Krasnodar/123/06_Russia_2006//_5 (NP)",5,"EF205180","A/chicken/Krasnodar/123/06","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Krasnodar","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Krasnodar/300/07|2007.67671232877","H5N1_Avian_EU163432_A/chicken/Krasnodar/300/07_Russia_2007/09/05_5 (NP)",5,"EU163432","A/chicken/Krasnodar/300/07","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Krasnodar","2007/09/05",2007.67671232877
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Kurgan/05/2005|2005.45205479452","H5N1_Avian_DQ449635_A/chicken/Kurgan/05/2005_Russia_2005//_5 (NP)",5,"DQ449635","A/chicken/Kurgan/05/2005","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Kurgan","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_Kuwait_A/chicken/Kuwait/KISR7/2007|2007.45205479452","H5N1_Avian_CY029981_A/chicken/Kuwait/KISR7/2007_Kuwait_2007//_5 (NP)",5,"CY029981","A/chicken/Kuwait/KISR7/2007","H5N1","Avian","gal","Domestic","chicken","Asia","Kuwait","Kuwait","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_Laos_A/Chicken/Laos/Xaythiani 26/2006|2006.45205479452","H5N1_Avian_HM006752_A/Chicken/Laos/Xaythiani 26/2006_Laos_2006//_5 (NP)",5,"HM006752","A/Chicken/Laos/Xaythiani 26/2006","H5N1","Avian","gal","Domestic","Chicken","Asia","Laos","Laos","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_Laos_A/chicken/Laos/P0020/2007|2007.45205479452","H5N1_Avian_CY034689_A/chicken/Laos/P0020/2007_Laos_2007//_5 (NP)",5,"CY034689","A/chicken/Laos/P0020/2007","H5N1","Avian","gal","Domestic","chicken","Asia","Laos","Laos","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_Laos_A/chicken/Lao/LH1/2010|2010.36712328767","H5N1_Avian_CY098298_A/chicken/Lao/LH1/2010_Laos_2010/05/_5 (NP)",5,"CY098298","A/chicken/Lao/LH1/2010","H5N1","Avian","gal","Domestic","chicken","Asia","Laos","Lao","2010/05/",2010.36712328767
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Liaoning/23/2005|2005.45205479452","H5N1_Avian_HM172466_A/chicken/Liaoning/23/2005_China_2005//_5 (NP)",5,"HM172466","A/chicken/Liaoning/23/2005","H5N1","Avian","gal","Domestic","chicken","Asia","China","Liaoning","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Liaoning/A-11/2006|2006.45205479452","H5N1_Avian_HM172250_A/chicken/Liaoning/A-11/2006_China_2006//_5 (NP)",5,"HM172250","A/chicken/Liaoning/A-11/2006","H5N1","Avian","gal","Domestic","chicken","Asia","China","Liaoning","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Liaoning/A-1/2007|2007.45205479452","H5N1_Avian_HM172260_A/chicken/Liaoning/A-1/2007_China_2007//_5 (NP)",5,"HM172260","A/chicken/Liaoning/A-1/2007","H5N1","Avian","gal","Domestic","chicken","Asia","China","Liaoning","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Moscow/2/2007|2007.11780821918","H5N1_Avian_EF474447_A/chicken/Moscow/2/2007_Russia_2007/02/13_5 (NP)",5,"EF474447","A/chicken/Moscow/2/2007","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Moscow","2007/02/13",2007.11780821918
"H5N1_Avian_gal_Domestic_Asia_Myanmar_A/chicken/Pyigyitagon/204/2006|2006.45205479452","H5N1_Avian_AB478027_A/chicken/Pyigyitagon/204/2006_Myanmar_2006//_5 (NP)",5,"AB478027","A/chicken/Pyigyitagon/204/2006","H5N1","Avian","gal","Domestic","chicken","Asia","Myanmar","Pyigyitagon","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_Myanmar_A/chicken/Hmawbi/517/2007|2007.45205479452","H5N1_Avian_AB478028_A/chicken/Hmawbi/517/2007_Myanmar_2007//_5 (NP)",5,"AB478028","A/chicken/Hmawbi/517/2007","H5N1","Avian","gal","Domestic","chicken","Asia","Myanmar","Hmawbi","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Africa_Nigeria_A/chicken/Nigeria/1047-30/2006|2006.45205479452","H5N1_Avian_CY016942_A/chicken/Nigeria/1047-30/2006_Nigeria_2006//_5 (NP)",5,"CY016942","A/chicken/Nigeria/1047-30/2006","H5N1","Avian","gal","Domestic","chicken","Africa","Nigeria","Nigeria","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Ningxia/24/2006|2006.45205479452","H5N1_Avian_HM172241_A/chicken/Ningxia/24/2006_China_2006//_5 (NP)",5,"HM172241","A/chicken/Ningxia/24/2006","H5N1","Avian","gal","Domestic","chicken","Asia","China","Ningxia","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Omsk/14/05|2005.45205479452","H5N1_Avian_EF205176_A/chicken/Omsk/14/05_Russia_2005//_5 (NP)",5,"EF205176","A/chicken/Omsk/14/05","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Omsk","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_Pakistan_A/chicken/Sihala/NARC3303.4/2006|2006.45205479452","H5N1_Avian_CY037771_A/chicken/Sihala/NARC3303.4/2006_Pakistan_2006//_5 (NP)",5,"CY037771","A/chicken/Sihala/NARC3303.4/2006","H5N1","Avian","gal","Domestic","chicken","Asia","Pakistan","Sihala","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Europe_Poland_A/chicken/Poland/R3248/2007|2007.45205479452","H5N1_Avian_FM163441_A/chicken/Poland/R3248/2007_Poland_2007//_5 (NP)",5,"FM163441","A/chicken/Poland/R3248/2007","H5N1","Avian","gal","Domestic","chicken","Europe","Poland","Poland","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Primorje/1/2008|2008.27123287671","H5N1_Avian_EU672458_A/chicken/Primorje/1/2008_Russia_2008/04/10_5 (NP)",5,"EU672458","A/chicken/Primorje/1/2008","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Primorje","2008/04/10",2008.27123287671
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Reshoty/02/2006|2006.45205479452","H5N1_Avian_CY047484_A/chicken/Reshoty/02/2006_Russia_2006/06/_5 (NP)",5,"CY047484","A/chicken/Reshoty/02/2006","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Reshoty","2006/06/",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Rostov/22-1/2007|2007.45205479452","H5N1_Avian_EU402401_A/chicken/Rostov/22-1/2007_Russia_2007//_5 (NP)",5,"EU402401","A/chicken/Rostov/22-1/2007","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Rostov","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Rostov-on-Don/35/2007|2007.95068493151","H5N1_Avian_EU401754_A/chicken/Rostov-on-Don/35/2007_Russia_2007/12/14_5 (NP)",5,"EU401754","A/chicken/Rostov-on-Don/35/2007","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Rostov-on-Don","2007/12/14",2007.95068493151
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Russia_Krasnodar/2/2007|2007.45205479452","H5N1_Avian_EF605600_A/chicken/Russia_Krasnodar/2/2007_Russia_2007//_5 (NP)",5,"EF605600","A/chicken/Russia_Krasnodar/2/2007","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Russia_Krasnodar","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_Saudi Arabia_A/turkey/Saudi Arabia/6732-6/2007|2007.45205479452","H5N1_Avian_EU590691_A/turkey/Saudi Arabia/6732-6/2007_Saudi Arabia_2007//_5 (NP)",5,"EU590691","A/turkey/Saudi Arabia/6732-6/2007","H5N1","Avian","gal","Domestic","turkey","Asia","Saudi Arabia","Saudi Arabia","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Shandong/A-10/2006|2006.45205479452","H5N1_Avian_HM172244_A/chicken/Shandong/A-10/2006_China_2006//_5 (NP)",5,"HM172244","A/chicken/Shandong/A-10/2006","H5N1","Avian","gal","Domestic","chicken","Asia","China","Shandong","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Shandong/A-1/2009|2009.45205479452","H5N1_Avian_HM172252_A/chicken/Shandong/A-1/2009_China_2009//_5 (NP)",5,"HM172252","A/chicken/Shandong/A-1/2009","H5N1","Avian","gal","Domestic","chicken","Asia","China","Shandong","2009//",2009.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Shanxi/10/2006|2006.45205479452","H5N1_Avian_HM172243_A/chicken/Shanxi/10/2006_China_2006//_5 (NP)",5,"HM172243","A/chicken/Shanxi/10/2006","H5N1","Avian","gal","Domestic","chicken","Asia","China","Shanxi","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Sheny/0606/2008|2008.42739726027","H5N1_Avian_JQ277226_A/chicken/Sheny/0606/2008_China_2008/06/06_5 (NP)",5,"JQ277226","A/chicken/Sheny/0606/2008","H5N1","Avian","gal","Domestic","chicken","Asia","China","Sheny","2008/06/06",2008.42739726027
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Sichuan/81/2005|2005.45205479452","H5N1_Avian_HM172214_A/chicken/Sichuan/81/2005_China_2005//_5 (NP)",5,"HM172214","A/chicken/Sichuan/81/2005","H5N1","Avian","gal","Domestic","chicken","Asia","China","Sichuan","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Africa_Sudan_A/chicken/Sudan/2115-9/2006|2006.45205479452","H5N1_Avian_CY020672_A/chicken/Sudan/2115-9/2006_Sudan_2006//_5 (NP)",5,"CY020672","A/chicken/Sudan/2115-9/2006","H5N1","Avian","gal","Domestic","chicken","Africa","Sudan","Sudan","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Suzdalka/06/05|2005.45205479452","H5N1_Avian_EF205175_A/chicken/Suzdalka/06/05_Russia_2005//_5 (NP)",5,"EF205175","A/chicken/Suzdalka/06/05","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Suzdalka","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_Thailand_A/chicken/Suphanburi/NIAH7540/2004|2004.45205479452","H5N1_Avian_AB450584_A/chicken/Suphanburi/NIAH7540/2004_Thailand_2004//_5 (NP)",5,"AB450584","A/chicken/Suphanburi/NIAH7540/2004","H5N1","Avian","gal","Domestic","chicken","Asia","Thailand","Suphanburi","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_Thailand_A/quail/Nakhon Pathom/NIAH7562/2005|2005.45205479452","H5N1_Avian_AB450587_A/quail/Nakhon Pathom/NIAH7562/2005_Thailand_2005//_5 (NP)",5,"AB450587","A/quail/Nakhon Pathom/NIAH7562/2005","H5N1","Avian","gal","Domestic","quail","Asia","Thailand","Nakhon Pathom","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_Thailand_A/chicken/Thailand/TS03/2006|2006.45205479452","H5N1_Avian_JQ794463_A/chicken/Thailand/TS03/2006_Thailand_2006//_5 (NP)",5,"JQ794463","A/chicken/Thailand/TS03/2006","H5N1","Avian","gal","Domestic","chicken","Asia","Thailand","Thailand","2006//",2006.45205479452
"H5N1_Avian_gal_Domestic_Asia_Thailand_A/chicken/Uthaithani/NIAH115067/2008|2008.45205479452","H5N1_Avian_FJ868034_A/chicken/Uthaithani/NIAH115067/2008_Thailand_2008//_5 (NP)",5,"FJ868034","A/chicken/Uthaithani/NIAH115067/2008","H5N1","Avian","gal","Domestic","chicken","Asia","Thailand","Uthaithani","2008//",2008.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Tibet/6/2008|2008.45205479452","H5N1_Avian_HM172258_A/chicken/Tibet/6/2008_China_2008//_5 (NP)",5,"HM172258","A/chicken/Tibet/6/2008","H5N1","Avian","gal","Domestic","chicken","Asia","China","Tibet","2008//",2008.45205479452
"H5N1_Avian_gal_Domestic_Asia_Russia_A/chicken/Tula/4/05|2005.45205479452","H5N1_Avian_EF205181_A/chicken/Tula/4/05_Russia_2005//_5 (NP)",5,"EF205181","A/chicken/Tula/4/05","H5N1","Avian","gal","Domestic","chicken","Asia","Russia","Tula","2005//",2005.45205479452
