"taxa"	"X"	"genome_number"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"ACCN"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"organism"	"strain"	"segment"	"product"
"GQ506534"	"101|0/SouthAfrica/1958|5011-60E|1958"	101	"GQ506534"	1049	"13-JUN-2010"	"GQ506534"	"0"	"South Africa"	"1958"	6	"5011-60E"	"Bluetongue virus"	"5011-60E"	9	"helicase"
"KP821824"	"102|cattle/France/2008|FRA2008/27|Aug-2008"	102	"KP821824"	1049	"16-AUG-2015"	"KP821824"	"cattle"	"France: Lagruere-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/27"	"Bluetongue virus 8"	"FRA2008/27"	9	"0"
"KP821825"	"103|cattle/France/2008|FRA2008/28|Aug-2008"	103	"KP821825"	1049	"16-AUG-2015"	"KP821825"	"cattle"	"France: Romestaing-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/28"	"Bluetongue virus 8"	"FRA2008/28"	9	"0"
"KP821826"	"104|cattle/France/2008|FRA2008/29|Sep-2008"	104	"KP821826"	1049	"16-AUG-2015"	"KP821826"	"cattle"	"France: Bieujac-Gironde-Aquitaine"	"Sep-2008"	8	"FRA2008/29"	"Bluetongue virus 8"	"FRA2008/29"	9	"0"
"KP821917"	"105|sheep/Greece/2008|GRE2008/01|Jun-2008"	105	"KP821917"	1049	"16-AUG-2015"	"KP821917"	"sheep"	"Greece: Aghia Paraskevi-Lesvos"	"Jun-2008"	8	"8GRE2008/01"	"Bluetongue virus 8"	"8GRE2008/01"	9	"0"
"KP821916"	"106|cattle/Israel/2008|ISR2008/13|Nov-2008"	106	"KP821916"	1049	"16-AUG-2015"	"KP821916"	"cattle"	"Israel: Rosh ha-nikra"	"Nov-2008"	8	"8ISR2008/13"	"Bluetongue virus 8"	"8ISR2008/13"	9	"0"
"FJ183382"	"107|0/Netherlands/0|0|0"	107	"FJ183382"	1051	"21-MAY-2009"	"FJ183382"	"0"	"Netherlands"	"0"	8	"0"	"Bluetongue virus 8"	"0"	0	"VP6"
"KP821943"	"108|0/Netherlands/0|8 inactivated vaccine|0"	108	"KP821943"	1049	"16-AUG-2015"	"KP821943"	"0"	"Netherlands"	"0"	8	"8 inactivated vaccine"	"Bluetongue virus 8"	"8 inactivated vaccine"	9	"0"
"GQ506459"	"109|0/Netherlands/2007|NET2007/01|27-Jul-2007"	109	"GQ506459"	1049	"13-JUN-2010"	"GQ506459"	"0"	"Netherlands"	"27-Jul-2007"	8	"NET2007/01"	"Bluetongue virus"	"NET2007/01"	9	"helicase"
"KP821918"	"110|cattle/Netherlands/2008|NET2008/03|Aug-2008"	110	"KP821918"	1049	"16-AUG-2015"	"KP821918"	"cattle"	"Netherlands: Staphorst"	"Aug-2008"	8	"8NET2008/03"	"Bluetongue virus 8"	"8NET2008/03"	9	"0"
"KP821919"	"111|goat/SouthAfrica/1998|RSA1998/01|Jul-1998"	111	"KP821919"	1049	"16-AUG-2015"	"KP821919"	"goat"	"South Africa: RSA"	"Jul-1998"	8	"8RSA1998/01"	"Bluetongue virus 8"	"8RSA1998/01"	9	"0"
"KP821920"	"112|sheep/SouthAfrica/1937|RSArrrr/08|Jun-1937"	112	"KP821920"	1049	"16-AUG-2015"	"KP821920"	"sheep"	"South Africa: Transvaal"	"Jun-1937"	8	"8RSArrrr/08"	"Bluetongue virus 8"	"8RSArrrr/08"	9	"0"
"KP821921"	"113|cattle/UnitedKingdom/2007|UKG2007/06|Sep-2007"	113	"KP821921"	1048	"16-AUG-2015"	"KP821921"	"cattle"	"United Kingdom: Baylham-Ipswich-Suffolk"	"Sep-2007"	8	"8UKG2007/06"	"Bluetongue virus 8"	"8UKG2007/06"	9	"0"
"JQ086309"	"114|cattle/Australia/1985|DP0837|1985"	114	"JQ086309"	1045	"09-JUN-2012"	"JQ086309"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1985"	9	"DP0837"	"Bluetongue virus 9"	"DP0837"	9	"0"
"KP821922"	"115|sheep/BosniaandHerzegovina/2002|BOS2002/02|Aug-2002"	115	"KP821922"	1051	"16-AUG-2015"	"KP821922"	"sheep"	"Bosnia and Herzegovina: Milici-Vlasenica-Srpska"	"Aug-2002"	9	"9BOS2002/02"	"Bluetongue virus 9"	"9BOS2002/02"	9	"0"
"KP821923"	"116|0/Bulgaria/1999|BUL1999/01|Sep-1999"	116	"KP821923"	1052	"16-AUG-2015"	"KP821923"	"0"	"Bulgaria"	"Sep-1999"	9	"9BUL1999/01"	"Bluetongue virus 9"	"9BUL1999/01"	9	"0"
"KP821924"	"117|sheep/Greece/1998|GRE1998/01|Nov-1998"	117	"KP821924"	1052	"16-AUG-2015"	"KP821924"	"sheep"	"Greece: Afandou-Rhodes"	"Nov-1998"	9	"9GRE1998/01"	"Bluetongue virus 9"	"9GRE1998/01"	9	"0"
"KP821925"	"118|sheep/Greece/1999|GRE1999/06|Sep-1999"	118	"KP821925"	1052	"16-AUG-2015"	"KP821925"	"sheep"	"Greece: Ierissos-Chalkidiki"	"Sep-1999"	9	"9GRE1999/06"	"Bluetongue virus 9"	"9GRE1999/06"	9	"0"
"KP821926"	"119|cattle/Greece/1999|GRE1999/31|Nov-1999"	119	"KP821926"	1037	"16-AUG-2015"	"KP821926"	"cattle"	"Greece: Aghia Paraskevi-Lesvos"	"Nov-1999"	9	"9GRE1999/31"	"Bluetongue virus 9"	"9GRE1999/31"	9	"0"
"JF443161"	"120|sheep/India/2006|BBF|10-Oct-2006"	120	"JF443161"	1050	"05-FEB-2012"	"JF443161"	"diseased sheep"	"India: Guntur Dist, Andhra Pradesh"	"10-Oct-2006"	9	"BBF"	"Bluetongue virus 9"	"BBF"	9	"VP6"
"JX003695"	"121|sheep/India/2007|Ind-R1-2007|26-Oct-2007"	121	"JX003695"	1034	"21-JUL-2012"	"JX003695"	"sheep"	"India"	"26-Oct-2007"	9	"Ind-R1-2007"	"Bluetongue virus"	"Ind-R1-2007"	9	"VP6"
"KP821928"	"122|sheep/Kosovo/2001|KOS2001/01|Sep-2001"	122	"KP821928"	1052	"16-AUG-2015"	"KP821928"	"sheep"	"Kosovo: Sadovine-Viti-Pristina"	"Sep-2001"	9	"9KOS2001/01"	"Bluetongue virus 9"	"9KOS2001/01"	9	"0"
"KP821929"	"123|sheep/Kosovo/2001|KOS2001/03|Aug-2001"	123	"KP821929"	1043	"16-AUG-2015"	"KP821929"	"sheep"	"Kosovo: Sllatina-Podujevo-Pristina"	"Aug-2001"	9	"9KOS2001/03"	"Bluetongue virus 9"	"9KOS2001/03"	9	"0"
"KP821934"	"124|sheep/Serbia/2001|SER2001/01|Oct-2001"	124	"KP821934"	1051	"16-AUG-2015"	"KP821934"	"sheep"	"Serbia"	"Oct-2001"	9	"9SER2001/01"	"Bluetongue virus 9"	"9SER2001/01"	9	"0"
"KP821935"	"125|sheep/Turkey/1998|TUR1998/02|Oct-1998"	125	"KP821935"	1052	"16-AUG-2015"	"KP821935"	"sheep"	"Turkey: Aydin"	"Oct-1998"	9	"9TUR1998/02"	"Bluetongue virus 9"	"9TUR1998/02"	9	"0"
"KP821936"	"126|0/Turkey/2000|TUR2000/03|Jun-2000"	126	"KP821936"	1052	"16-AUG-2015"	"KP821936"	"0"	"Turkey: Manisa"	"Jun-2000"	9	"9TUR2000/03"	"Bluetongue virus 9"	"9TUR2000/03"	9	"0"
"KP821937"	"127|sheep/Turkey/2001|TUR2001/02|Jan-2001"	127	"KP821937"	1052	"16-AUG-2015"	"KP821937"	"sheep"	"Turkey: Aydin"	"Jan-2001"	9	"9TUR2001/02"	"Bluetongue virus 9"	"9TUR2001/02"	9	"0"
"JN255910"	"128|sheep/Italy/2003|BTV-9IT(L)|2003"	128	"JN255910"	1051	"12-OCT-2011"	"JN255910"	"sheep"	"Italy"	"2003"	9	"BTV-9IT(L)"	"Bluetongue virus 9"	"BTV-9IT(L)"	9	"0"
"KP821927"	"129|sheep/Italy/2003|ITL2003/01|Apr-2003"	129	"KP821927"	1040	"16-AUG-2015"	"KP821927"	"sheep"	"Italy: Nissoria-Enna-Sicily"	"Apr-2003"	9	"9ITL2003/01"	"Bluetongue virus 9"	"9ITL2003/01"	9	"0"
"KP821931"	"130|sheep/Libya/2008|LIB2008/03|Sep-2008"	130	"KP821931"	1049	"16-AUG-2015"	"KP821931"	"sheep"	"Libya"	"Sep-2008"	9	"9LIB2008/03"	"Bluetongue virus 9"	"9LIB2008/03"	9	"0"
"KP821930"	"131|sheep/Libya/2008|LIB2008/08|Sep-2008"	131	"KP821930"	1049	"16-AUG-2015"	"KP821930"	"sheep"	"Libya"	"Sep-2008"	9	"9LIB2008/08"	"Bluetongue virus 9"	"9LIB2008/08"	9	"0"
"KP821932"	"132|sheep/SouthAfrica/1942|RSArrrr/09|Jun-1942"	132	"KP821932"	1049	"16-AUG-2015"	"KP821932"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"9RSArrrr/09"	"Bluetongue virus 9"	"9RSArrrr/09"	9	"0"
"KP821933"	"133|sheep/SouthAfrica/1942|RSAvvv1/09|Jun-1942"	133	"KP821933"	1049	"16-AUG-2015"	"KP821933"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"9RSAvvv1/09"	"Bluetongue virus 9"	"9RSAvvv1/09"	9	"0"
"JN255970"	"134|0/SouthAfrica/0|BTV-9RSA(vacc)|0"	134	"JN255970"	1049	"12-OCT-2011"	"JN255970"	"0"	"South Africa"	"0"	9	"BTV-9RSA(vacc)"	"Bluetongue virus 9"	"BTV-9RSA(vacc)"	9	"0"
"JN255960"	"135|0/SouthAfrica/0|BTV-9RSA(WT)|0"	135	"JN255960"	1049	"12-OCT-2011"	"JN255960"	"0"	"South Africa"	"0"	9	"BTV-9RSA(WT)"	"Bluetongue virus 9"	"BTV-9RSA(WT)"	9	"0"
"JQ972859"	"136|cattle/Germany/2010|BTV-11_DE|2010"	136	"JQ972859"	1049	"30-APR-2014"	"JQ972859"	"cattle"	"Germany"	"2010"	11	"BTV-11_DE"	"Bluetongue virus 11"	"BTV-11_DE"	9	"helicase"
"JQ972839"	"137|cattle/0/2010|BTV-11_REF|2010"	137	"JQ972839"	1049	"30-APR-2014"	"JQ972839"	"cattle"	"0"	"2010"	11	"BTV-11_REF"	"Bluetongue virus 11"	"BTV-11_REF"	9	"helicase"
"JQ972849"	"138|cattle/0/2010|BTV-11_VAC|2010"	138	"JQ972849"	1049	"30-APR-2014"	"JQ972849"	"cattle"	"0"	"2010"	11	"BTV-11_VAC"	"Bluetongue virus 11"	"BTV-11_VAC"	9	"helicase"
"KP821938"	"139|0/Cameroon/1982|CAR1982/04|Jan-1982"	139	"KP821938"	1049	"16-AUG-2015"	"KP821938"	"0"	"Cameroon"	"Jan-1982"	14	"14CAR1982/04"	"Bluetongue virus 14"	"14CAR1982/04"	9	"0"
"KP821939"	"140|cattle/Poland/2012|POL2012/01|Jan-2012"	140	"KP821939"	1049	"16-AUG-2015"	"KP821939"	"cattle"	"Poland: Sokolka poviat"	"Jan-2012"	14	"14POL2012/01"	"Bluetongue virus 14"	"14POL2012/01"	9	"0"
"KP821827"	"141|sheep/SouthAfrica/1959|RSArrrr/14|Jun-1959"	141	"KP821827"	1049	"16-AUG-2015"	"KP821827"	"sheep"	"South Africa: Transvaal"	"Jun-1959"	14	"14RSArrrr/14"	"Bluetongue virus 14"	"14RSArrrr/14"	9	"0"
"KP821940"	"142|cattle/Russia/2011|RUS2011/01|Sep-2011"	142	"KP821940"	1049	"16-AUG-2015"	"KP821940"	"cattle"	"Russia: Smolensk-Galloway"	"Sep-2011"	14	"14RUS2011/01"	"Bluetongue virus 14"	"14RUS2011/01"	9	"0"
"KP821941"	"143|cattle/Spain/2012|SPA2012/01|Aug-2012"	143	"KP821941"	1049	"16-AUG-2015"	"KP821941"	"cattle"	"Spain: cow imported from Lithuania"	"Aug-2012"	14	"14SPA2012/01"	"Bluetongue virus 14"	"14SPA2012/01"	9	"0"
"JQ086229"	"144|cattle/Australia/1982|DPP192|1982"	144	"JQ086229"	1052	"09-JUN-2012"	"JQ086229"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1982"	15	"DPP192"	"Bluetongue virus 15"	"DPP192"	9	"0"
"KP821942"	"145|sheep/Israel/2006|ISR2006/11|Nov-2006"	145	"KP821942"	1049	"16-AUG-2015"	"KP821942"	"sheep"	"Israel: Yachini"	"Nov-2006"	15	"15ISR2006/11"	"Bluetongue virus 15"	"15ISR2006/11"	9	"0"
"KP821828"	"146|sheep/SouthAfrica/1960|RSArrrr/15|Jun-1960"	146	"KP821828"	1049	"16-AUG-2015"	"KP821828"	"sheep"	"South Africa: Transvaal"	"Jun-1960"	15	"15RSArrrr/15"	"Bluetongue virus 15"	"15RSArrrr/15"	9	"0"
"JQ086239"	"147|cattle/Australia/1987|DPP965|1987"	147	"JQ086239"	1048	"09-JUN-2012"	"JQ086239"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1987"	16	"DPP965"	"Bluetongue virus 16"	"DPP965"	9	"0"
"JN671914"	"148|0/China/1996|BN96/16|1996"	148	"JN671914"	1052	"09-OCT-2011"	"JN671914"	"0"	"China"	"1996"	16	"BN96/16"	"Bluetongue virus"	"BN96/16"	9	"VP6"
"KP821832"	"149|sheep/France/2004|COR2004/01|Jun-2004"	149	"KP821832"	1052	"16-AUG-2015"	"KP821832"	"sheep"	"France: Corsica"	"Jun-2004"	16	"16COR2004/01"	"Bluetongue virus 16"	"16COR2004/01"	9	"0"
"KP821829"	"150|sheep/Cyprus/2004|CYP2004/01|Feb-2004"	150	"KP821829"	1052	"16-AUG-2015"	"KP821829"	"sheep"	"Cyprus: Amochostos-Achna"	"Feb-2004"	16	"16CYP2004/01"	"Bluetongue virus 16"	"16CYP2004/01"	9	"0"
"KP821830"	"151|cattle/Cyprus/2006|CYP2006/01|Oct-2006"	151	"KP821830"	1049	"16-AUG-2015"	"KP821830"	"cattle"	"Cyprus: Athalassa"	"Oct-2006"	16	"16CYP2006/01"	"Bluetongue virus 16"	"16CYP2006/01"	9	"0"
"KP821831"	"152|cattle/Cyprus/2010|CYP2010/03|Nov-2010"	152	"KP821831"	1052	"16-AUG-2015"	"KP821831"	"cattle"	"Cyprus: Nicosia"	"Nov-2010"	16	"16CYP2010/03"	"Bluetongue virus 16"	"16CYP2010/03"	9	"0"
"KP821833"	"153|sheep/Greece/1999|GRE1999/13|Aug-1999"	153	"KP821833"	1052	"16-AUG-2015"	"KP821833"	"sheep"	"Greece: Damatria-Rhodes"	"Aug-1999"	16	"16GRE1999/13"	"Bluetongue virus 16"	"16GRE1999/13"	9	"0"
"KP821834"	"154|sheep/Greece/2008|GRE2008/10|Oct-2008"	154	"KP821834"	1052	"16-AUG-2015"	"KP821834"	"sheep"	"Greece: Madamados-Lesvos"	"Oct-2008"	16	"16GRE2008/10"	"Bluetongue virus 16"	"16GRE2008/10"	9	"0"
"JQ924828"	"155|goat/India/0|IND/Goat/2010/16/HSR|0"	155	"JQ924828"	1053	"27-JUL-2012"	"JQ924828"	"goat"	"India: Hisar"	"0"	16	"IND/Goat/2010/16/HSR"	"Bluetongue virus 16"	"IND/Goat/2010/16/HSR"	9	"VP6"
"KP821835"	"156|sheep/Israel/2001|ISR2001/18|Feb-2001"	156	"KP821835"	1052	"16-AUG-2015"	"KP821835"	"sheep"	"Israel: Yokneam"	"Feb-2001"	NA	"16ISR2001/18"	"Bluetongue virus 16"	"16ISR2001/18"	9	"0"
"KP821837"	"157|goat/Israel/2008|ISR2008/03|Oct-2008"	157	"KP821837"	1049	"16-AUG-2015"	"KP821837"	"goat"	"Israel: Ein Kamonim"	"Oct-2008"	16	"16ISR2008/03"	"Bluetongue virus 16"	"16ISR2008/03"	9	"0"
"JX129385"	"158|0/Pakistan/0|RSArrrr/16*|0"	158	"JX129385"	1052	"02-SEP-2012"	"JX129385"	"0"	"Pakistan"	"0"	16	"RSArrrr/16*"	"Bluetongue virus 16"	"RSArrrr/16*"	9	"0"
"KP821838"	"159|sheep/Pakistan/1960|RSAvvvv/16|Jun-1960"	159	"KP821838"	1052	"16-AUG-2015"	"KP821838"	"sheep"	"Pakistan: Hazara, West Pakistan"	"Jun-1960"	16	"16RSAvvvv/16"	"Bluetongue virus 16"	"16RSAvvvv/16"	9	"0"
"KP821839"	"160|0/Turkey/2000|TUR2000/01|Jun-2000"	160	"KP821839"	1052	"16-AUG-2015"	"KP821839"	"0"	"Turkey: Seferihisar-Ismir"	"Jun-2000"	16	"16TUR2000/01"	"Bluetongue virus 16"	"16TUR2000/01"	9	"0"
"KC853057"	"161|0/Nigeria/1982|Nigeria|1982"	161	"KC853057"	1048	"27-SEP-2013"	"KC853057"	"0"	"Nigeria"	"1982"	16	"NIG1982/10*"	"Bluetongue virus"	"NIG1982/10*"	0	"VP6 protein"
"KP821904"	"162|cattle/Israel/2008|ISR2008/02|Oct-2008"	162	"KP821904"	1049	"16-AUG-2015"	"KP821904"	"cattle"	"Israel: Zde Eliahu"	"Oct-2008"	24	"4ISR2008/02"	"Bluetongue virus 4"	"4ISR2008/02"	9	"0"
"EU839845"	"163|goat/Switzerland/2007|TOV|14-Dec-2007"	163	"EU839845"	990	"25-NOV-2008"	"EU839845"	"goat"	"Switzerland"	"14-Dec-2007"	25	"TOV"	"Bluetongue virus"	"TOV"	9	"VP6"
