"taxa"	"X"	"genome_number"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"ACCN"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"organism"	"strain"	"segment"	"product"
"GQ506529"	"101|0/SouthAfrica/1958|5011-60E|1958"	101	"GQ506529"	1981	"13-JUN-2010"	"GQ506529"	"0"	"South Africa"	"1958"	6	"5011-60E"	"Bluetongue virus"	"5011-60E"	4	"VP4 core protein"
"KP821222"	"102|cattle/France/2008|FRA2008/27|Aug-2008"	102	"KP821222"	1981	"16-AUG-2015"	"KP821222"	"cattle"	"France: Lagruere-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/27"	"Bluetongue virus 8"	"FRA2008/27"	4	"VP4"
"KP821223"	"103|cattle/France/2008|FRA2008/28|Aug-2008"	103	"KP821223"	1981	"16-AUG-2015"	"KP821223"	"cattle"	"France: Romestaing-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/28"	"Bluetongue virus 8"	"FRA2008/28"	4	"VP4"
"KP821224"	"104|cattle/France/2008|FRA2008/29|Sep-2008"	104	"KP821224"	1981	"16-AUG-2015"	"KP821224"	"cattle"	"France: Bieujac-Gironde-Aquitaine"	"Sep-2008"	8	"FRA2008/29"	"Bluetongue virus 8"	"FRA2008/29"	4	"VP4"
"KP821315"	"105|sheep/Greece/2008|GRE2008/01|Jun-2008"	105	"KP821315"	1981	"16-AUG-2015"	"KP821315"	"sheep"	"Greece: Aghia Paraskevi-Lesvos"	"Jun-2008"	8	"GRE2008/01"	"Bluetongue virus 8"	"GRE2008/01"	4	"VP4"
"KP821314"	"106|cattle/Israel/2008|ISR2008/13|Nov-2008"	106	"KP821314"	1981	"16-AUG-2015"	"KP821314"	"cattle"	"Israel: Rosh ha-nikra"	"Nov-2008"	8	"ISR2008/13"	"Bluetongue virus 8"	"ISR2008/13"	4	"VP4"
"FJ183377"	"107|0/Netherlands/0|0|0"	107	"FJ183377"	1981	"21-MAY-2009"	"FJ183377"	"0"	"Netherlands"	"0"	8	"0"	"Bluetongue virus 8"	"0"	0	"VP4"
"KP821341"	"108|0/Netherlands/0|8 inactivated vaccine|0"	108	"KP821341"	1981	"16-AUG-2015"	"KP821341"	"0"	"Netherlands"	"0"	8	"8 inactivated vaccine"	"Bluetongue virus 8"	"8 inactivated vaccine"	4	"VP4"
"GQ506454"	"109|0/Netherlands/2007|NET2007/01|27-Jul-2007"	109	"GQ506454"	1981	"13-JUN-2010"	"GQ506454"	"0"	"Netherlands"	"27-Jul-2007"	8	"NET2007/01"	"Bluetongue virus"	"NET2007/01"	4	"VP4 core protein"
"KP821316"	"110|cattle/Netherlands/2008|NET2008/03|Aug-2008"	110	"KP821316"	1981	"16-AUG-2015"	"KP821316"	"cattle"	"Netherlands: Staphorst"	"Aug-2008"	8	"NET2008/03"	"Bluetongue virus 8"	"NET2008/03"	4	"VP4"
"KP821317"	"111|goat/SouthAfrica/1998|RSA1998/01|Jul-1998"	111	"KP821317"	1981	"16-AUG-2015"	"KP821317"	"goat"	"South Africa: RSA"	"Jul-1998"	8	"RSA1998/01"	"Bluetongue virus 8"	"RSA1998/01"	4	"VP4"
"KP821318"	"112|sheep/SouthAfrica/1937|RSArrrr/08|Jun-1937"	112	"KP821318"	1981	"16-AUG-2015"	"KP821318"	"sheep"	"South Africa: Transvaal"	"Jun-1937"	8	"RSArrrr/08"	"Bluetongue virus 8"	"RSArrrr/08"	4	"VP4"
"KP821319"	"113|cattle/UnitedKingdom/2007|UKG2007/06|Sep-2007"	113	"KP821319"	1981	"16-AUG-2015"	"KP821319"	"cattle"	"United Kingdom: Baylham-Ipswich-Suffolk"	"Sep-2007"	8	"UKG2007/06"	"Bluetongue virus 8"	"UKG2007/06"	4	"VP4"
"JQ086304"	"114|cattle/Australia/1985|DP0837|1985"	114	"JQ086304"	1975	"09-JUN-2012"	"JQ086304"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1985"	9	"DP0837"	"Bluetongue virus 9"	"DP0837"	4	"VP4"
"KP821320"	"115|sheep/BosniaandHerzegovina/2002|BOS2002/02|Aug-2002"	115	"KP821320"	1981	"16-AUG-2015"	"KP821320"	"sheep"	"Bosnia and Herzegovina: Milici-Vlasenica-Srpska"	"Aug-2002"	9	"BOS2002/02"	"Bluetongue virus 9"	"BOS2002/02"	4	"VP4"
"KP821321"	"116|0/Bulgaria/1999|BUL1999/01|Sep-1999"	116	"KP821321"	1981	"16-AUG-2015"	"KP821321"	"0"	"Bulgaria"	"Sep-1999"	9	"BUL1999/01"	"Bluetongue virus 9"	"BUL1999/01"	4	"VP4"
"KP821322"	"117|sheep/Greece/1998|GRE1998/01|Nov-1998"	117	"KP821322"	1981	"16-AUG-2015"	"KP821322"	"sheep"	"Greece: Afandou-Rhodes"	"Nov-1998"	9	"GRE1998/01"	"Bluetongue virus 9"	"GRE1998/01"	4	"VP4"
"KP821323"	"118|sheep/Greece/1999|GRE1999/06|Sep-1999"	118	"KP821323"	1981	"16-AUG-2015"	"KP821323"	"sheep"	"Greece: Ierissos-Chalkidiki"	"Sep-1999"	9	"GRE1999/06"	"Bluetongue virus 9"	"GRE1999/06"	4	"VP4"
"KP821324"	"119|cattle/Greece/1999|GRE1999/31|Nov-1999"	119	"KP821324"	1981	"16-AUG-2015"	"KP821324"	"cattle"	"Greece: Aghia Paraskevi-Lesvos"	"Nov-1999"	9	"GRE1999/31"	"Bluetongue virus 9"	"GRE1999/31"	4	"VP4"
"JF443159"	"120|sheep/India/2006|BBF|10-Oct-2006"	120	"JF443159"	1981	"05-FEB-2012"	"JF443159"	"diseased sheep"	"India: Guntur Dist, Andhra Pradesh"	"10-Oct-2006"	9	"BBF"	"Bluetongue virus 9"	"BBF"	4	"VP4"
"JX003690"	"121|sheep/India/2007|Ind-R1-2007|26-Oct-2007"	121	"JX003690"	1960	"21-JUL-2012"	"JX003690"	"sheep"	"India"	"26-Oct-2007"	9	"Ind-R1-2007"	"Bluetongue virus"	"Ind-R1-2007"	4	"VP4"
"KP821326"	"122|sheep/Kosovo/2001|KOS2001/01|Sep-2001"	122	"KP821326"	1981	"16-AUG-2015"	"KP821326"	"sheep"	"Kosovo: Sadovine-Viti-Pristina"	"Sep-2001"	9	"KOS2001/01"	"Bluetongue virus 9"	"KOS2001/01"	4	"VP4"
"KP821327"	"123|sheep/Kosovo/2001|KOS2001/03|Aug-2001"	123	"KP821327"	1981	"16-AUG-2015"	"KP821327"	"sheep"	"Kosovo: Sllatina-Podujevo-Pristina"	"Aug-2001"	9	"KOS2001/03"	"Bluetongue virus 9"	"KOS2001/03"	4	"VP4"
"KP821332"	"124|sheep/Serbia/2001|SER2001/01|Oct-2001"	124	"KP821332"	1981	"16-AUG-2015"	"KP821332"	"sheep"	"Serbia"	"Oct-2001"	9	"SER2001/01"	"Bluetongue virus 9"	"SER2001/01"	4	"VP4"
"KP821333"	"125|sheep/Turkey/1998|TUR1998/02|Oct-1998"	125	"KP821333"	1981	"16-AUG-2015"	"KP821333"	"sheep"	"Turkey: Aydin"	"Oct-1998"	9	"TUR1998/02"	"Bluetongue virus 9"	"TUR1998/02"	4	"VP4"
"KP821334"	"126|0/Turkey/2000|TUR2000/03|Jun-2000"	126	"KP821334"	1981	"16-AUG-2015"	"KP821334"	"0"	"Turkey: Manisa"	"Jun-2000"	9	"TUR2000/03"	"Bluetongue virus 9"	"TUR2000/03"	4	"VP4"
"KP821335"	"127|sheep/Turkey/2001|TUR2001/02|Jan-2001"	127	"KP821335"	1981	"16-AUG-2015"	"KP821335"	"sheep"	"Turkey: Aydin"	"Jan-2001"	9	"TUR2001/02"	"Bluetongue virus 9"	"TUR2001/02"	4	"VP4"
"JN255905"	"128|sheep/Italy/2003|BTV-9IT(L)|2003"	128	"JN255905"	1981	"12-OCT-2011"	"JN255905"	"sheep"	"Italy"	"2003"	9	"BTV-9IT(L)"	"Bluetongue virus 9"	"BTV-9IT(L)"	4	"VP4"
"KP821325"	"129|sheep/Italy/2003|ITL2003/01|Apr-2003"	129	"KP821325"	1981	"16-AUG-2015"	"KP821325"	"sheep"	"Italy: Nissoria-Enna-Sicily"	"Apr-2003"	9	"ITL2003/01"	"Bluetongue virus 9"	"ITL2003/01"	4	"VP4"
"KP821329"	"130|sheep/Libya/2008|LIB2008/03|Sep-2008"	130	"KP821329"	1981	"16-AUG-2015"	"KP821329"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/03"	"Bluetongue virus 9"	"LIB2008/03"	4	"VP4"
"KP821328"	"131|sheep/Libya/2008|LIB2008/08|Sep-2008"	131	"KP821328"	1981	"16-AUG-2015"	"KP821328"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/08"	"Bluetongue virus 9"	"LIB2008/08"	4	"VP4"
"KP821330"	"132|sheep/SouthAfrica/1942|RSArrrr/09|Jun-1942"	132	"KP821330"	1981	"16-AUG-2015"	"KP821330"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSArrrr/09"	"Bluetongue virus 9"	"RSArrrr/09"	4	"VP4"
"KP821331"	"133|sheep/SouthAfrica/1942|RSAvvv1/09|Jun-1942"	133	"KP821331"	1981	"16-AUG-2015"	"KP821331"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSAvvv1/09"	"Bluetongue virus 9"	"RSAvvv1/09"	4	"VP4"
"JN255965"	"134|0/SouthAfrica/0|BTV-9RSA(vacc)|0"	134	"JN255965"	1981	"12-OCT-2011"	"JN255965"	"0"	"South Africa"	"0"	9	"BTV-9RSA(vacc)"	"Bluetongue virus 9"	"BTV-9RSA(vacc)"	4	"VP4"
"JN255955"	"135|0/SouthAfrica/0|BTV-9RSA(WT)|0"	135	"JN255955"	1981	"12-OCT-2011"	"JN255955"	"0"	"South Africa"	"0"	9	"BTV-9RSA(WT)"	"Bluetongue virus 9"	"BTV-9RSA(WT)"	4	"VP4"
"JQ972854"	"136|cattle/Germany/2010|BTV-11_DE|2010"	136	"JQ972854"	1981	"30-APR-2014"	"JQ972854"	"cattle"	"Germany"	"2010"	11	"BTV-11_DE"	"Bluetongue virus 11"	"BTV-11_DE"	4	"VP4 core protein"
"JQ972834"	"137|cattle/0/2010|BTV-11_REF|2010"	137	"JQ972834"	1981	"30-APR-2014"	"JQ972834"	"cattle"	"0"	"2010"	11	"BTV-11_REF"	"Bluetongue virus 11"	"BTV-11_REF"	4	"VP4 core protein"
"JQ972844"	"138|cattle/0/2010|BTV-11_VAC|2010"	138	"JQ972844"	1981	"30-APR-2014"	"JQ972844"	"cattle"	"0"	"2010"	11	"BTV-11_VAC"	"Bluetongue virus 11"	"BTV-11_VAC"	4	"VP4 core protein"
"KP821336"	"139|0/Cameroon/1982|CAR1982/04|Jan-1982"	139	"KP821336"	1981	"16-AUG-2015"	"KP821336"	"0"	"Cameroon"	"Jan-1982"	14	"CAR1982/04"	"Bluetongue virus 14"	"CAR1982/04"	4	"VP4"
"KP821337"	"140|cattle/Poland/2012|POL2012/01|Jan-2012"	140	"KP821337"	1981	"16-AUG-2015"	"KP821337"	"cattle"	"Poland: Sokolka poviat"	"Jan-2012"	14	"POL2012/01"	"Bluetongue virus 14"	"POL2012/01"	4	"VP4"
"KP821225"	"141|sheep/SouthAfrica/1959|RSArrrr/14|Jun-1959"	141	"KP821225"	1981	"16-AUG-2015"	"KP821225"	"sheep"	"South Africa: Transvaal"	"Jun-1959"	14	"RSArrrr/14"	"Bluetongue virus 14"	"RSArrrr/14"	4	"VP4"
"KP821338"	"142|cattle/Russia/2011|RUS2011/01|Sep-2011"	142	"KP821338"	1981	"16-AUG-2015"	"KP821338"	"cattle"	"Russia: Smolensk-Galloway"	"Sep-2011"	14	"RUS2011/01"	"Bluetongue virus 14"	"RUS2011/01"	4	"VP4"
"KP821339"	"143|cattle/Spain/2012|SPA2012/01|Aug-2012"	143	"KP821339"	1981	"16-AUG-2015"	"KP821339"	"cattle"	"Spain: cow imported from Lithuania"	"Aug-2012"	14	"SPA2012/01"	"Bluetongue virus 14"	"SPA2012/01"	4	"VP4"
"JQ086224"	"144|cattle/Australia/1982|DPP192|1982"	144	"JQ086224"	1976	"09-JUN-2012"	"JQ086224"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1982"	15	"DPP192"	"Bluetongue virus 15"	"DPP192"	4	"VP4"
"KP821340"	"145|sheep/Israel/2006|ISR2006/11|Nov-2006"	145	"KP821340"	1981	"16-AUG-2015"	"KP821340"	"sheep"	"Israel: Yachini"	"Nov-2006"	15	"ISR2006/11"	"Bluetongue virus 15"	"ISR2006/11"	4	"VP4"
"KP821226"	"146|sheep/SouthAfrica/1960|RSArrrr/15|Jun-1960"	146	"KP821226"	1981	"16-AUG-2015"	"KP821226"	"sheep"	"South Africa: Transvaal"	"Jun-1960"	15	"RSArrrr/15"	"Bluetongue virus 15"	"RSArrrr/15"	4	"VP4"
"JQ086234"	"147|cattle/Australia/1987|DPP965|1987"	147	"JQ086234"	1973	"09-JUN-2012"	"JQ086234"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1987"	16	"DPP965"	"Bluetongue virus 16"	"DPP965"	4	"VP4"
"JN671909"	"148|0/China/1996|BN96/16|1996"	148	"JN671909"	1981	"09-OCT-2011"	"JN671909"	"0"	"China"	"1996"	16	"BN96/16"	"Bluetongue virus"	"BN96/16"	4	"VP4"
"KP821230"	"149|sheep/France/2004|COR2004/01|Jun-2004"	149	"KP821230"	1981	"16-AUG-2015"	"KP821230"	"sheep"	"France: Corsica"	"Jun-2004"	16	"COR2004/01"	"Bluetongue virus 16"	"COR2004/01"	4	"VP4"
"KP821227"	"150|sheep/Cyprus/2004|CYP2004/01|Feb-2004"	150	"KP821227"	1981	"16-AUG-2015"	"KP821227"	"sheep"	"Cyprus: Amochostos-Achna"	"Feb-2004"	16	"CYP2004/01"	"Bluetongue virus 16"	"CYP2004/01"	4	"VP4"
"KP821228"	"151|cattle/Cyprus/2006|CYP2006/01|Oct-2006"	151	"KP821228"	1981	"16-AUG-2015"	"KP821228"	"cattle"	"Cyprus: Athalassa"	"Oct-2006"	16	"CYP2006/01"	"Bluetongue virus 16"	"CYP2006/01"	4	"VP4"
"KP821229"	"152|cattle/Cyprus/2010|CYP2010/03|Nov-2010"	152	"KP821229"	1981	"16-AUG-2015"	"KP821229"	"cattle"	"Cyprus: Nicosia"	"Nov-2010"	16	"CYP2010/03"	"Bluetongue virus 16"	"CYP2010/03"	4	"VP4"
"KP821231"	"153|sheep/Greece/1999|GRE1999/13|Aug-1999"	153	"KP821231"	1981	"16-AUG-2015"	"KP821231"	"sheep"	"Greece: Damatria-Rhodes"	"Aug-1999"	16	"GRE1999/13"	"Bluetongue virus 16"	"GRE1999/13"	4	"VP4"
"KP821232"	"154|sheep/Greece/2008|GRE2008/10|Oct-2008"	154	"KP821232"	1981	"16-AUG-2015"	"KP821232"	"sheep"	"Greece: Madamados-Lesvos"	"Oct-2008"	16	"GRE2008/10"	"Bluetongue virus 16"	"GRE2008/10"	4	"VP4"
"JQ924823"	"155|goat/India/0|IND/Goat/2010/16/HSR|0"	155	"JQ924823"	1981	"27-JUL-2012"	"JQ924823"	"goat"	"India: Hisar"	"0"	16	"IND/Goat/2010/16/HSR"	"Bluetongue virus 16"	"IND/Goat/2010/16/HSR"	4	"VP4"
"KP821233"	"156|sheep/Israel/2001|ISR2001/18|Feb-2001"	156	"KP821233"	1981	"16-AUG-2015"	"KP821233"	"sheep"	"Israel: Yokneam"	"Feb-2001"	16	"ISR2001/18"	"Bluetongue virus 16"	"ISR2001/18"	4	"VP4"
"KP821234"	"157|goat/Israel/2008|ISR2008/03|Oct-2008"	157	"KP821234"	1981	"16-AUG-2015"	"KP821234"	"goat"	"Israel: Ein Kamonim"	"Oct-2008"	16	"ISR2008/03"	"Bluetongue virus 16"	"ISR2008/03"	4	"VP4"
"JX129382"	"158|0/Pakistan/0|RSArrrr/16*|0"	158	"JX129382"	1981	"02-SEP-2012"	"JX129382"	"0"	"Pakistan"	"0"	16	"RSArrrr/16*"	"Bluetongue virus 16"	"RSArrrr/16*"	4	"VP4"
"KP821235"	"159|sheep/Pakistan/1960|RSAvvvv/16|Jun-1960"	159	"KP821235"	1981	"16-AUG-2015"	"KP821235"	"sheep"	"Pakistan: Hazara, West Pakistan"	"Jun-1960"	16	"RSAvvvv/16"	"Bluetongue virus 16"	"RSAvvvv/16"	4	"VP4"
"KP821236"	"160|0/Turkey/2000|TUR2000/01|Jun-2000"	160	"KP821236"	1981	"16-AUG-2015"	"KP821236"	"0"	"Turkey: Seferihisar-Ismir"	"Jun-2000"	16	"TUR2000/01"	"Bluetongue virus 16"	"TUR2000/01"	4	"VP4"
"KC853053"	"161|0/Nigeria/1982|Nigeria|1982"	161	"KC853053"	1981	"27-SEP-2013"	"KC853053"	"0"	"Nigeria"	"1982"	16	"NIG1982/10*"	"Bluetongue virus"	"NIG1982/10*"	0	"VP4 protein"
"KP821302"	"162|cattle/Israel/2008|ISR2008/02|Oct-2008"	162	"KP821302"	1981	"16-AUG-2015"	"KP821302"	"cattle"	"Israel: Zde Eliahu"	"Oct-2008"	24	"ISR2008/02"	"Bluetongue virus 4"	"ISR2008/02"	4	"VP4"
"GQ982524"	"163|goat/Switzerland/2007|TOV|14-Dec-2007"	163	"GQ982524"	1935	"27-OCT-2009"	"GQ982524"	"goat"	"Switzerland"	"14-Dec-2007"	25	"TOV"	"Bluetongue virus"	"TOV"	4	"capping enzyme"
