"taxa"	"X"	"genome_number"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"ACCN"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"organism"	"strain"	"segment"	"product"
"GQ506526"	"101|0/SouthAfrica/1958|5011-60E|1958"	101	"GQ506526"	3944	"13-JUN-2010"	"GQ506526"	"0"	"South Africa"	"1958"	6	"5011-60E"	"Bluetongue virus"	"5011-60E"	1	"RNA-dependent RNA polymerase"
"KP820860"	"102|cattle/France/2008|FRA2008/27|Aug-2008"	102	"KP820860"	3944	"16-AUG-2015"	"KP820860"	"cattle"	"France: Lagrueere-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/27"	"Bluetongue virus 8"	"FRA2008/27"	1	"VP1"
"KP820861"	"103|cattle/France/2008|FRA2008/28|Aug-2008"	103	"KP820861"	3944	"16-AUG-2015"	"KP820861"	"cattle"	"France: Romestaing-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/28"	"Bluetongue virus 8"	"FRA2008/28"	1	"VP1"
"KP820862"	"104|cattle/France/2008|FRA2008/29|Sep-2008"	104	"KP820862"	3944	"16-AUG-2015"	"KP820862"	"cattle"	"France: Bieujac-Gironde-Aquitaine"	"Sep-2008"	8	"FRA2008/29"	"Bluetongue virus 8"	"FRA2008/29"	1	"VP1"
"KP820953"	"105|sheep/Greece/2008|GRE2008/01|Jun-2008"	105	"KP820953"	3944	"16-AUG-2015"	"KP820953"	"sheep"	"Greece: Aghia Paraskevi-Lesvos"	"Jun-2008"	8	"GRE2008/01"	"Bluetongue virus 8"	"GRE2008/01"	1	"VP1"
"KP820952"	"106|cattle/Israel/2008|ISR2008/13|Nov-2008"	106	"KP820952"	3944	"16-AUG-2015"	"KP820952"	"cattle"	"Israel: Rosh ha-nikra"	"Nov-2008"	8	"ISR2008/13"	"Bluetongue virus 8"	"ISR2008/13"	1	"VP1"
"FJ183374"	"107|0/Netherlands/0|0|0"	107	"FJ183374"	3944	"21-MAY-2009"	"FJ183374"	"0"	"Netherlands"	"0"	8	"0"	"Bluetongue virus 8"	"0"	0	"VP1"
"KP820979"	"108|0/Netherlands/0|8 inactivated vaccine|0"	108	"KP820979"	3944	"16-AUG-2015"	"KP820979"	"0"	"Netherlands"	"0"	8	"8 inactivated vaccine"	"Bluetongue virus 8"	"8 inactivated vaccine"	1	"VP1"
"GQ506451"	"109|0/Netherlands/2007|NET2007/01|27-Jul-2007"	109	"GQ506451"	3944	"13-JUN-2010"	"GQ506451"	"0"	"Netherlands"	"27-Jul-2007"	8	"NET2007/01"	"Bluetongue virus"	"NET2007/01"	1	"RNA-dependent RNA polymerase"
"KP820954"	"110|cattle/Netherlands/2008|NET2008/03|Aug-2008"	110	"KP820954"	3944	"16-AUG-2015"	"KP820954"	"cattle"	"Netherlands: Staphorst"	"Aug-2008"	8	"NET2008/03"	"Bluetongue virus 8"	"NET2008/03"	1	"VP1"
"KP820955"	"111|goat/SouthAfrica/1998|RSA1998/01|Jul-1998"	111	"KP820955"	3944	"16-AUG-2015"	"KP820955"	"goat"	"South Africa: RSA"	"Jul-1998"	8	"RSA1998/01"	"Bluetongue virus 8"	"RSA1998/01"	1	"VP1"
"KP820956"	"112|sheep/SouthAfrica/1937|RSArrrr/08|Jun-1937"	112	"KP820956"	3944	"16-AUG-2015"	"KP820956"	"sheep"	"South Africa: Transvaal"	"Jun-1937"	8	"RSArrrr/08"	"Bluetongue virus 8"	"RSArrrr/08"	1	"VP1"
"KP820957"	"113|cattle/UnitedKingdom/2007|UKG2007/06|Sep-2007"	113	"KP820957"	3944	"16-AUG-2015"	"KP820957"	"cattle"	"United Kingdom: Baylham-Ipswich-Suffolk"	"Sep-2007"	8	"UKG2007/06"	"Bluetongue virus 8"	"UKG2007/06"	1	"VP1"
"JQ086301"	"114|cattle/Australia/1985|DP0837|1985"	114	"JQ086301"	3944	"09-JUN-2012"	"JQ086301"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1985"	9	"DP0837"	"Bluetongue virus 9"	"DP0837"	1	"VP1"
"KP820958"	"115|sheep/BosniaandHerzegovina/2002|BOS2002/02|Aug-2002"	115	"KP820958"	3944	"16-AUG-2015"	"KP820958"	"sheep"	"Bosnia and Herzegovina: Milici-Vlasenica-Srpska"	"Aug-2002"	9	"BOS2002/02"	"Bluetongue virus 9"	"BOS2002/02"	1	"VP1"
"KP820959"	"116|0/Bulgaria/1999|BUL1999/01|Sep-1999"	116	"KP820959"	3944	"16-AUG-2015"	"KP820959"	"0"	"Bulgaria"	"Sep-1999"	9	"BUL1999/01"	"Bluetongue virus 9"	"BUL1999/01"	1	"VP1"
"KP820960"	"117|sheep/Greece/1998|GRE1998/01|Nov-1998"	117	"KP820960"	3944	"16-AUG-2015"	"KP820960"	"sheep"	"Greece: Afandou-Rhodes"	"Nov-1998"	9	"GRE1998/01"	"Bluetongue virus 9"	"GRE1998/01"	1	"VP1"
"KP820961"	"118|sheep/Greece/1999|GRE1999/06|Sep-1999"	118	"KP820961"	3944	"16-AUG-2015"	"KP820961"	"sheep"	"Greece: Ierissos-Chalkidiki"	"Sep-1999"	9	"GRE1999/06"	"Bluetongue virus 9"	"GRE1999/06"	1	"VP1"
"KP820962"	"119|cattle/Greece/1999|GRE1999/31|Nov-1999"	119	"KP820962"	3944	"16-AUG-2015"	"KP820962"	"cattle"	"Greece: Aghia Paraskevi-Lesvos"	"Nov-1999"	9	"GRE1999/31"	"Bluetongue virus 9"	"GRE1999/31"	1	"VP1"
"JF443166"	"120|sheep/India/2006|BBF|10-Oct-2006"	120	"JF443166"	3944	"05-FEB-2012"	"JF443166"	"sheep"	"India: Guntur Dist., Andhra Pradesh"	"10-Oct-2006"	9	"BBF"	"Bluetongue virus 9"	"BBF"	1	"VP1"
"JX003687"	"121|sheep/India/2007|Ind-R1-2007|26-Oct-2007"	121	"JX003687"	3926	"21-JUL-2012"	"JX003687"	"sheep"	"India"	"26-Oct-2007"	9	"Ind-R1-2007"	"Bluetongue virus"	"Ind-R1-2007"	1	"VP1"
"KP820964"	"122|sheep/Kosovo/2001|KOS2001/01|Sep-2001"	122	"KP820964"	3944	"16-AUG-2015"	"KP820964"	"sheep"	"Kosovo: Sadovine-Viti-Pristina"	"Sep-2001"	9	"KOS2001/01"	"Bluetongue virus 9"	"KOS2001/01"	1	"VP1"
"KP820965"	"123|sheep/Kosovo/2001|KOS2001/03|Aug-2001"	123	"KP820965"	3944	"16-AUG-2015"	"KP820965"	"sheep"	"Kosovo: Sllatina-Podujevo-Pristina"	"Aug-2001"	9	"KOS2001/03"	"Bluetongue virus 9"	"KOS2001/03"	1	"VP1"
"KP820970"	"124|sheep/Serbia/2001|SER2001/01|Oct-2001"	124	"KP820970"	3944	"16-AUG-2015"	"KP820970"	"sheep"	"Serbia"	"Oct-2001"	9	"SER2001/01"	"Bluetongue virus 9"	"SER2001/01"	1	"VP1"
"KP820971"	"125|sheep/Turkey/1998|TUR1998/02|Oct-1998"	125	"KP820971"	3944	"16-AUG-2015"	"KP820971"	"sheep"	"Turkey: Aydin"	"Oct-1998"	9	"TUR1998/02"	"Bluetongue virus 9"	"TUR1998/02"	1	"VP1"
"KP820972"	"126|0/Turkey/2000|TUR2000/03|Jun-2000"	126	"KP820972"	3944	"16-AUG-2015"	"KP820972"	"0"	"Turkey: Manisa"	"Jun-2000"	9	"TUR2000/03"	"Bluetongue virus 9"	"TUR2000/03"	1	"VP1"
"KP820973"	"127|sheep/Turkey/2001|TUR2001/02|Jan-2001"	127	"KP820973"	3944	"16-AUG-2015"	"KP820973"	"sheep"	"Turkey: Aydin"	"Jan-2001"	9	"TUR2001/02"	"Bluetongue virus 9"	"TUR2001/02"	1	"VP1"
"JN255902"	"128|sheep/Italy/2003|BTV-9IT(L)|2003"	128	"JN255902"	3944	"12-OCT-2011"	"JN255902"	"sheep"	"Italy"	"2003"	9	"BTV-9IT(L)"	"Bluetongue virus 9"	"BTV-9IT(L)"	1	"VP1"
"KP820963"	"129|sheep/Italy/2003|ITL2003/01|Apr-2003"	129	"KP820963"	3944	"16-AUG-2015"	"KP820963"	"sheep"	"Italy: Nissoria-Enna-Sicily"	"Apr-2003"	9	"ITL2003/01"	"Bluetongue virus 9"	"ITL2003/01"	1	"VP1"
"KP820967"	"130|sheep/Libya/2008|LIB2008/03|Sep-2008"	130	"KP820967"	3944	"16-AUG-2015"	"KP820967"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/03"	"Bluetongue virus 9"	"LIB2008/03"	1	"VP1"
"KP820966"	"131|sheep/Libya/2008|LIB2008/08|Sep-2008"	131	"KP820966"	3944	"16-AUG-2015"	"KP820966"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/08"	"Bluetongue virus 9"	"LIB2008/08"	1	"VP1"
"KP820968"	"132|sheep/SouthAfrica/1942|RSArrrr/09|Jun-1942"	132	"KP820968"	3944	"16-AUG-2015"	"KP820968"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSArrrr/09"	"Bluetongue virus 9"	"RSArrrr/09"	1	"VP1"
"KP820969"	"133|sheep/SouthAfrica/1942|RSAvvv1/09|Jun-1942"	133	"KP820969"	3944	"16-AUG-2015"	"KP820969"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSAvvv1/09"	"Bluetongue virus 9"	"RSAvvv1/09"	1	"VP1"
"JN255962"	"134|0/SouthAfrica/0|BTV-9RSA(vacc)|0"	134	"JN255962"	3944	"12-OCT-2011"	"JN255962"	"0"	"South Africa"	"0"	9	"BTV-9RSA(vacc)"	"Bluetongue virus 9"	"BTV-9RSA(vacc)"	1	"VP1"
"JN255952"	"135|0/SouthAfrica/0|BTV-9RSA(WT)|0"	135	"JN255952"	3944	"12-OCT-2011"	"JN255952"	"0"	"South Africa"	"0"	9	"BTV-9RSA(WT)"	"Bluetongue virus 9"	"BTV-9RSA(WT)"	1	"VP1"
"JQ972851"	"136|cattle/Germany/2010|BTV-11_DE|2010"	136	"JQ972851"	3944	"30-APR-2014"	"JQ972851"	"cattle"	"Germany"	"2010"	11	"BTV-11_DE"	"Bluetongue virus 11"	"BTV-11_DE"	1	"RNA-dependent RNA polymerase"
"JQ972831"	"137|cattle/0/2010|BTV-11_REF|2010"	137	"JQ972831"	3944	"30-APR-2014"	"JQ972831"	"cattle"	"0"	"2010"	11	"BTV-11_REF"	"Bluetongue virus 11"	"BTV-11_REF"	1	"RNA-dependent RNA polymerase"
"JQ972841"	"138|cattle/0/2010|BTV-11_VAC|2010"	138	"JQ972841"	3944	"30-APR-2014"	"JQ972841"	"cattle"	"0"	"2010"	11	"BTV-11_VAC"	"Bluetongue virus 11"	"BTV-11_VAC"	1	"RNA-dependent RNA polymerase"
"KP820974"	"139|0/Cameroon/1982|CAR1982/04|Jan-1982"	139	"KP820974"	3944	"16-AUG-2015"	"KP820974"	"0"	"Cameroon"	"Jan-1982"	14	"CAR1982/04"	"Bluetongue virus 14"	"CAR1982/04"	1	"VP1"
"KP820975"	"140|cattle/Poland/2012|POL2012/01|Jan-2012"	140	"KP820975"	3944	"16-AUG-2015"	"KP820975"	"cattle"	"Poland: Sokolka poviat"	"Jan-2012"	14	"POL2012/01"	"Bluetongue virus 14"	"POL2012/01"	1	"VP1"
"KP820863"	"141|sheep/SouthAfrica/1959|RSArrrr/14|Jun-1959"	141	"KP820863"	3944	"16-AUG-2015"	"KP820863"	"sheep"	"South Africa: Transvaal"	"Jun-1959"	14	"RSArrrr/14"	"Bluetongue virus 14"	"RSArrrr/14"	1	"VP1"
"KP820976"	"142|cattle/Russia/2011|RUS2011/01|Sep-2011"	142	"KP820976"	3944	"16-AUG-2015"	"KP820976"	"cattle"	"Russia: Smolensk-Galloway"	"Sep-2011"	14	"RUS2011/01"	"Bluetongue virus 14"	"RUS2011/01"	1	"VP1"
"KP820977"	"143|cattle/Spain/2012|SPA2012/01|Aug-2012"	143	"KP820977"	3944	"16-AUG-2015"	"KP820977"	"cattle"	"Spain: cow imported from Lithuania"	"Aug-2012"	14	"SPA2012/01"	"Bluetongue virus 14"	"SPA2012/01"	1	"VP1"
"JQ086221"	"144|cattle/Australia/1982|DPP192|1982"	144	"JQ086221"	3940	"09-JUN-2012"	"JQ086221"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1982"	15	"DPP192"	"Bluetongue virus 15"	"DPP192"	1	"VP1"
"KP820978"	"145|sheep/Israel/2006|ISR2006/11|Nov-2006"	145	"KP820978"	3944	"16-AUG-2015"	"KP820978"	"sheep"	"Israel: Yachini"	"Nov-2006"	15	"ISR2006/11"	"Bluetongue virus 15"	"ISR2006/11"	1	"VP1"
"KP820864"	"146|sheep/SouthAfrica/1960|RSArrrr/15|Jun-1960"	146	"KP820864"	3944	"16-AUG-2015"	"KP820864"	"sheep"	"South Africa: Transvaal"	"Jun-1960"	15	"RSArrrr/15"	"Bluetongue virus 15"	"RSArrrr/15"	1	"VP1"
"JQ086231"	"147|cattle/Australia/1987|DPP965|1987"	147	"JQ086231"	3938	"09-JUN-2012"	"JQ086231"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1987"	16	"DPP965"	"Bluetongue virus 16"	"DPP965"	1	"VP1"
"JN671906"	"148|0/China/1996|BN96/16|1996"	148	"JN671906"	3944	"09-OCT-2011"	"JN671906"	"0"	"China"	"1996"	16	"BN96/16"	"Bluetongue virus"	"BN96/16"	1	"VP1"
"KP820868"	"149|sheep/France/2004|COR2004/01|Jun-2004"	149	"KP820868"	3944	"16-AUG-2015"	"KP820868"	"sheep"	"France: Corsica"	"Jun-2004"	16	"COR2004/01"	"Bluetongue virus 16"	"COR2004/01"	1	"VP1"
"KP820865"	"150|sheep/Cyprus/2004|CYP2004/01|Feb-2004"	150	"KP820865"	3944	"16-AUG-2015"	"KP820865"	"sheep"	"Cyprus: Amochostos-Achna"	"Feb-2004"	16	"CYP2004/01"	"Bluetongue virus 16"	"CYP2004/01"	1	"VP1"
"KP820866"	"151|cattle/Cyprus/2006|CYP2006/01|Oct-2006"	151	"KP820866"	3944	"16-AUG-2015"	"KP820866"	"cattle"	"Cyprus: Athalassa"	"Oct-2006"	16	"CYP2006/01"	"Bluetongue virus 16"	"CYP2006/01"	1	"VP1"
"KP820867"	"152|cattle/Cyprus/2010|CYP2010/03|Nov-2010"	152	"KP820867"	3944	"16-AUG-2015"	"KP820867"	"cattle"	"Cyprus: Nicosia"	"Nov-2010"	16	"CYP2010/03"	"Bluetongue virus 16"	"CYP2010/03"	1	"VP1"
"KP820869"	"153|sheep/Greece/1999|GRE1999/13|Aug-1999"	153	"KP820869"	3944	"16-AUG-2015"	"KP820869"	"sheep"	"Greece: Damatria-Rhodes"	"Aug-1999"	16	"GRE1999/13"	"Bluetongue virus 16"	"GRE1999/13"	1	"VP1"
"KP820870"	"154|sheep/Greece/2008|GRE2008/10|Oct-2008"	154	"KP820870"	3944	"16-AUG-2015"	"KP820870"	"sheep"	"Greece: Madamados-Lesvos"	"Oct-2008"	16	"GRE2008/10"	"Bluetongue virus 16"	"GRE2008/10"	1	"VP1"
"JQ924820"	"155|goat/India/0|IND/Goat/2010/16/HSR|0"	155	"JQ924820"	3944	"27-JUL-2012"	"JQ924820"	"goat"	"India: Hisar"	"0"	16	"IND/Goat/2010/16/HSR"	"Bluetongue virus 16"	"IND/Goat/2010/16/HSR"	1	"VP1"
"KP820871"	"156|sheep/Israel/2001|ISR2001/18|Feb-2001"	156	"KP820871"	3944	"16-AUG-2015"	"KP820871"	"sheep"	"Israel: Yokneam"	"Feb-2001"	16	"ISR2001/18"	"Bluetongue virus 16"	"ISR2001/18"	1	"VP1"
"KP820872"	"157|goat/Israel/2008|ISR2008/03|Oct-2008"	157	"KP820872"	3944	"16-AUG-2015"	"KP820872"	"goat"	"Israel: Ein Kamonim"	"Oct-2008"	16	"ISR2008/03"	"Bluetongue virus 16"	"ISR2008/03"	1	"VP1"
"JX129381"	"158|0/Pakistan/0|RSArrrr/16*|0"	158	"JX129381"	3944	"02-SEP-2012"	"JX129381"	"0"	"Pakistan"	"0"	16	"RSArrrr/16*"	"Bluetongue virus 16"	"RSArrrr/16*"	1	"VP1"
"KP820873"	"159|sheep/Pakistan/1960|RSAvvvv/16|Jun-1960"	159	"KP820873"	3944	"16-AUG-2015"	"KP820873"	"sheep"	"Pakistan: Hazara, West Pakistan"	"Jun-1960"	16	"RSAvvvv/16"	"Bluetongue virus 16"	"RSAvvvv/16"	1	"VP1"
"KP820874"	"160|0/Turkey/2000|TUR2000/01|Jun-2000"	160	"KP820874"	3944	"16-AUG-2015"	"KP820874"	"0"	"Turkey: Seferihisar-Ismir"	"Jun-2000"	16	"TUR2000/01"	"Bluetongue virus 16"	"TUR2000/01"	1	"VP1"
"KC853052"	"161|0/Nigeria/1982|Nigeria|1982"	161	"KC853052"	3944	"27-SEP-2013"	"KC853052"	"0"	"Nigeria"	"1982"	16	"NIG1982/10*"	"Bluetongue virus"	"NIG1982/10*"	0	"VP1 protein"
"KP820940"	"162|cattle/Israel/2008|ISR2008/02|Oct-2008"	162	"KP820940"	3944	"16-AUG-2015"	"KP820940"	"cattle"	"Israel: Zde Eliahu"	"Oct-2008"	24	"ISR2008/02"	"Bluetongue virus 4"	"ISR2008/02"	1	"VP1"
"GQ982522"	"163|goat/Switzerland/2007|TOV|14-Dec-2007"	163	"GQ982522"	3909	"27-OCT-2009"	"GQ982522"	"goat"	"Switzerland"	"14-Dec-2007"	25	"TOV"	"Bluetongue virus"	"TOV"	1	"RNA-dependent RNA polymerase"
