"taxa"	"X"	"genome_number"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"ACCN"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"organism"	"strain"	"segment"	"product"
"GQ506515"	"100|0/SouthAfrica/0|0|0"	100	"GQ506515"	822	"13-JUN-2010"	"GQ506515"	"0"	"South Africa"	"0"	6	"0"	"Bluetongue virus"	"0"	10	"nonstructural protein 3"
"GQ506535"	"101|0/SouthAfrica/1958|5011-60E|1958"	101	"GQ506535"	822	"13-JUN-2010"	"GQ506535"	"0"	"South Africa"	"1958"	6	"5011-60E"	"Bluetongue virus"	"5011-60E"	10	"nonstructural protein 3"
"KP821945"	"102|cattle/France/2008|FRA2008/27|Aug-2008"	102	"KP821945"	822	"16-AUG-2015"	"KP821945"	"cattle"	"France: Lagruere-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/27"	"Bluetongue virus 8"	"FRA2008/27"	10	"NS3/3A"
"KP821946"	"103|cattle/France/2008|FRA2008/28|Aug-2008"	103	"KP821946"	822	"16-AUG-2015"	"KP821946"	"cattle"	"France: Romestaing-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/28"	"Bluetongue virus 8"	"FRA2008/28"	10	"NS3/3A"
"KP821947"	"104|cattle/France/2008|FRA2008/29|Sep-2008"	104	"KP821947"	822	"16-AUG-2015"	"KP821947"	"cattle"	"France: Bieujac-Gironde-Aquitaine"	"Sep-2008"	8	"FRA2008/29"	"Bluetongue virus 8"	"FRA2008/29"	10	"NS3/3A"
"KP822038"	"105|sheep/Greece/2008|GRE2008/01|Jun-2008"	105	"KP822038"	822	"16-AUG-2015"	"KP822038"	"sheep"	"Greece: Aghia Paraskevi-Lesvos"	"Jun-2008"	8	"GRE2008/01"	"Bluetongue virus 8"	"GRE2008/01"	10	"NS3/3A"
"KP822037"	"106|cattle/Israel/2008|ISR2008/13|Nov-2008"	106	"KP822037"	822	"16-AUG-2015"	"KP822037"	"cattle"	"Israel: Rosh ha-nikra"	"Nov-2008"	8	"ISR2008/13"	"Bluetongue virus 8"	"ISR2008/13"	10	"NS3/3A"
"FJ183383"	"107|0/Netherlands/0|0|0"	107	"FJ183383"	822	"21-MAY-2009"	"FJ183383"	"0"	"Netherlands"	"0"	8	"0"	"Bluetongue virus 8"	"0"	0	"NS3"
"KP822064"	"108|0/Netherlands/0|8 inactivated vaccine|0"	108	"KP822064"	822	"16-AUG-2015"	"KP822064"	"0"	"Netherlands"	"0"	8	"8inactivated vaccine"	"Bluetongue virus 8"	"8inactivated vaccine"	10	"NS3/3A"
"GQ506460"	"109|0/Netherlands/2007|NET2007/01|27-Jul-2007"	109	"GQ506460"	822	"13-JUN-2010"	"GQ506460"	"0"	"Netherlands"	"27-Jul-2007"	8	"NET2007/01"	"Bluetongue virus"	"NET2007/01"	10	"nonstructural protein 3"
"KP822039"	"110|cattle/Netherlands/2008|NET2008/03|Aug-2008"	110	"KP822039"	822	"16-AUG-2015"	"KP822039"	"cattle"	"Netherlands: Staphorst"	"Aug-2008"	8	"NET2008/03"	"Bluetongue virus 8"	"NET2008/03"	10	"NS3/3A"
"KP822040"	"111|goat/SouthAfrica/1998|RSA1998/01|Jul-1998"	111	"KP822040"	822	"16-AUG-2015"	"KP822040"	"goat"	"South Africa: RSA"	"Jul-1998"	8	"RSA1998/01"	"Bluetongue virus 8"	"RSA1998/01"	10	"NS3/3A"
"KP822041"	"112|sheep/SouthAfrica/1937|RSArrrr/08|Jun-1937"	112	"KP822041"	822	"16-AUG-2015"	"KP822041"	"sheep"	"South Africa: Transvaal"	"Jun-1937"	8	"RSArrrr/08"	"Bluetongue virus 8"	"RSArrrr/08"	10	"NS3/3A"
"KP822042"	"113|cattle/UnitedKingdom/2007|UKG2007/06|Sep-2007"	113	"KP822042"	822	"16-AUG-2015"	"KP822042"	"cattle"	"United Kingdom: Baylham-Ipswich-Suffolk"	"Sep-2007"	8	"UKG2007/06"	"Bluetongue virus 8"	"UKG2007/06"	10	"NS3/3A"
"JQ086310"	"114|cattle/Australia/1985|DP0837|1985"	114	"JQ086310"	822	"09-JUN-2012"	"JQ086310"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1985"	9	"DP0837"	"Bluetongue virus 9"	"DP0837"	10	"0"
"KP822043"	"115|sheep/BosniaandHerzegovina/2002|BOS2002/02|Aug-2002"	115	"KP822043"	822	"16-AUG-2015"	"KP822043"	"sheep"	"Bosnia and Herzegovina: Milici-Vlasenica-Srpska"	"Aug-2002"	9	"BOS2002/02"	"Bluetongue virus 9"	"BOS2002/02"	10	"NS3/3A"
"KP822044"	"116|0/Bulgaria/1999|BUL1999/01|Sep-1999"	116	"KP822044"	822	"16-AUG-2015"	"KP822044"	"0"	"Bulgaria"	"Sep-1999"	9	"BUL1999/01"	"Bluetongue virus 9"	"BUL1999/01"	10	"NS3/3A"
"KP822045"	"117|sheep/Greece/1998|GRE1998/01|Nov-1998"	117	"KP822045"	822	"16-AUG-2015"	"KP822045"	"sheep"	"Greece: Afandou-Rhodes"	"Nov-1998"	9	"GRE1998/01"	"Bluetongue virus 9"	"GRE1998/01"	10	"NS3/3A"
"KP822046"	"118|sheep/Greece/1999|GRE1999/06|Sep-1999"	118	"KP822046"	822	"16-AUG-2015"	"KP822046"	"sheep"	"Greece: Ierissos-Chalkidiki"	"Sep-1999"	9	"GRE1999/06"	"Bluetongue virus 9"	"GRE1999/06"	10	"NS3/3A"
"KP822047"	"119|cattle/Greece/1999|GRE1999/31|Nov-1999"	119	"KP822047"	810	"16-AUG-2015"	"KP822047"	"cattle"	"Greece: Aghia Paraskevi-Lesvos"	"Nov-1999"	9	"GRE1999/31"	"Bluetongue virus 9"	"GRE1999/31"	10	"NS3/3A"
"JF443165"	"120|sheep/India/2006|BBF|10-Oct-2006"	120	"JF443165"	822	"05-FEB-2012"	"JF443165"	"diseased sheep"	"India: Guntur Dist, Andhra Pradesh"	"10-Oct-2006"	9	"BBF"	"Bluetongue virus 9"	"BBF"	10	"NS3"
"JX003696"	"121|sheep/India/2007|Ind-R1-2007|26-Oct-2007"	121	"JX003696"	807	"21-JUL-2012"	"JX003696"	"sheep"	"India"	"26-Oct-2007"	9	"Ind-R1-2007"	"Bluetongue virus"	"Ind-R1-2007"	10	"NS3"
"KP822049"	"122|sheep/Kosovo/2001|KOS2001/01|Sep-2001"	122	"KP822049"	822	"16-AUG-2015"	"KP822049"	"sheep"	"Kosovo: Sadovine-Viti-Pristina"	"Sep-2001"	9	"KOS2001/01"	"Bluetongue virus 9"	"KOS2001/01"	10	"NS3/3A"
"KP822050"	"123|sheep/Kosovo/2001|KOS2001/03|Aug-2001"	123	"KP822050"	822	"16-AUG-2015"	"KP822050"	"sheep"	"Kosovo: Sllatina-Podujevo-Pristina"	"Aug-2001"	9	"KOS2001/03"	"Bluetongue virus 9"	"KOS2001/03"	10	"NS3/3A"
"KP822055"	"124|sheep/Serbia/2001|SER2001/01|Oct-2001"	124	"KP822055"	822	"16-AUG-2015"	"KP822055"	"sheep"	"Serbia"	"Oct-2001"	9	"SER2001/01"	"Bluetongue virus 9"	"SER2001/01"	10	"NS3/3A"
"KP822056"	"125|sheep/Turkey/1998|TUR1998/02|Oct-1998"	125	"KP822056"	822	"16-AUG-2015"	"KP822056"	"sheep"	"Turkey: Aydin"	"Oct-1998"	9	"TUR1998/02"	"Bluetongue virus 9"	"TUR1998/02"	10	"NS3/3A"
"KP822057"	"126|0/Turkey/2000|TUR2000/03|Jun-2000"	126	"KP822057"	823	"16-AUG-2015"	"KP822057"	"0"	"Turkey: Manisa"	"Jun-2000"	9	"TUR2000/03"	"Bluetongue virus 9"	"TUR2000/03"	10	"NS3/3A"
"KP822058"	"127|sheep/Turkey/2001|TUR2001/02|Jan-2001"	127	"KP822058"	822	"16-AUG-2015"	"KP822058"	"sheep"	"Turkey: Aydin"	"Jan-2001"	9	"TUR2001/02"	"Bluetongue virus 9"	"TUR2001/02"	10	"NS3/3A"
"JN255911"	"128|sheep/Italy/2003|BTV-9IT(L)|2003"	128	"JN255911"	822	"12-OCT-2011"	"JN255911"	"sheep"	"Italy"	"2003"	9	"BTV-9IT(L)"	"Bluetongue virus 9"	"BTV-9IT(L)"	10	"0"
"KP822048"	"129|sheep/Italy/2003|ITL2003/01|Apr-2003"	129	"KP822048"	822	"16-AUG-2015"	"KP822048"	"sheep"	"Italy: Nissoria-Enna-Sicily"	"Apr-2003"	9	"ITL2003/01"	"Bluetongue virus 9"	"ITL2003/01"	10	"NS3/3A"
"KP822052"	"130|sheep/Libya/2008|LIB2008/03|Sep-2008"	130	"KP822052"	822	"16-AUG-2015"	"KP822052"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/03"	"Bluetongue virus 9"	"LIB2008/03"	10	"NS3/3A"
"KP822051"	"131|sheep/Libya/2008|LIB2008/08|Sep-2008"	131	"KP822051"	822	"16-AUG-2015"	"KP822051"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/08"	"Bluetongue virus 9"	"LIB2008/08"	10	"NS3/3A"
"KP822053"	"132|sheep/SouthAfrica/1942|RSArrrr/09|Jun-1942"	132	"KP822053"	822	"16-AUG-2015"	"KP822053"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSArrrr/09"	"Bluetongue virus 9"	"RSArrrr/09"	10	"NS3/3A"
"KP822054"	"133|sheep/SouthAfrica/1942|RSAvvv1/09|Jun-1942"	133	"KP822054"	822	"16-AUG-2015"	"KP822054"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSAvvv1/09"	"Bluetongue virus 9"	"RSAvvv1/09"	10	"NS3/3A"
"JN255971"	"134|0/SouthAfrica/0|BTV-9RSA(vacc)|0"	134	"JN255971"	822	"12-OCT-2011"	"JN255971"	"0"	"South Africa"	"0"	9	"BTV-9RSA(vacc)"	"Bluetongue virus 9"	"BTV-9RSA(vacc)"	10	"0"
"JN255961"	"135|0/SouthAfrica/0|BTV-9RSA(WT)|0"	135	"JN255961"	822	"12-OCT-2011"	"JN255961"	"0"	"South Africa"	"0"	9	"BTV-9RSA(WT)"	"Bluetongue virus 9"	"BTV-9RSA(WT)"	10	"0"
"JQ972860"	"136|cattle/Germany/2010|BTV-11_DE|2010"	136	"JQ972860"	822	"30-APR-2014"	"JQ972860"	"cattle"	"Germany"	"2010"	11	"BTV-11_DE"	"Bluetongue virus 11"	"BTV-11_DE"	10	"nonstructural protein 3"
"JQ972840"	"137|cattle/0/2010|BTV-11_REF|2010"	137	"JQ972840"	822	"30-APR-2014"	"JQ972840"	"cattle"	"0"	"2010"	11	"BTV-11_REF"	"Bluetongue virus 11"	"BTV-11_REF"	10	"nonstructural protein 3"
"JQ972850"	"138|cattle/0/2010|BTV-11_VAC|2010"	138	"JQ972850"	822	"30-APR-2014"	"JQ972850"	"cattle"	"0"	"2010"	11	"BTV-11_VAC"	"Bluetongue virus 11"	"BTV-11_VAC"	10	"nonstructural protein 3"
"KP822059"	"139|0/Cameroon/1982|CAR1982/04|Jan-1982"	139	"KP822059"	822	"16-AUG-2015"	"KP822059"	"0"	"Cameroon"	"Jan-1982"	14	"CAR1982/04"	"Bluetongue virus 14"	"CAR1982/04"	10	"NS3/3A"
"KP822060"	"140|cattle/Poland/2012|POL2012/01|Jan-2012"	140	"KP822060"	822	"16-AUG-2015"	"KP822060"	"cattle"	"Poland: Sokolka poviat"	"Jan-2012"	14	"POL2012/01"	"Bluetongue virus 14"	"POL2012/01"	10	"NS3/3A"
"KP821948"	"141|sheep/SouthAfrica/1959|RSArrrr/14|Jun-1959"	141	"KP821948"	822	"16-AUG-2015"	"KP821948"	"sheep"	"South Africa: Transvaal"	"Jun-1959"	14	"RSArrrr/14"	"Bluetongue virus 14"	"RSArrrr/14"	10	"NS3/3A"
"KP822061"	"142|cattle/Russia/2011|RUS2011/01|Sep-2011"	142	"KP822061"	822	"16-AUG-2015"	"KP822061"	"cattle"	"Russia: Smolensk-Galloway"	"Sep-2011"	14	"RUS2011/01"	"Bluetongue virus 14"	"RUS2011/01"	10	"NS3/3A"
"KP822062"	"143|cattle/Spain/2012|SPA2012/01|Aug-2012"	143	"KP822062"	822	"16-AUG-2015"	"KP822062"	"cattle"	"Spain: cow imported from Lithuania"	"Aug-2012"	14	"SPA2012/01"	"Bluetongue virus 14"	"SPA2012/01"	10	"NS3/3A"
"JQ086230"	"144|cattle/Australia/1982|DPP192|1982"	144	"JQ086230"	809	"09-JUN-2012"	"JQ086230"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1982"	15	"DPP192"	"Bluetongue virus 15"	"DPP192"	10	"0"
"KP822063"	"145|sheep/Israel/2006|ISR2006/11|Nov-2006"	145	"KP822063"	822	"16-AUG-2015"	"KP822063"	"sheep"	"Israel: Yachini"	"Nov-2006"	15	"ISR2006/11"	"Bluetongue virus 15"	"ISR2006/11"	10	"NS3/3A"
"KP821949"	"146|sheep/SouthAfrica/1960|RSArrrr/15|Jun-1960"	146	"KP821949"	822	"16-AUG-2015"	"KP821949"	"sheep"	"South Africa: Transvaal"	"Jun-1960"	15	"RSArrrr/15"	"Bluetongue virus 15"	"RSArrrr/15"	10	"NS3/3A"
"JQ086240"	"147|cattle/Australia/1987|DPP965|1987"	147	"JQ086240"	809	"09-JUN-2012"	"JQ086240"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1987"	16	"DPP965"	"Bluetongue virus 16"	"DPP965"	10	"0"
"JN671915"	"148|0/China/1996|BN96/16|1996"	148	"JN671915"	822	"09-OCT-2011"	"JN671915"	"0"	"China"	"1996"	16	"BN96/16"	"Bluetongue virus"	"BN96/16"	10	"0"
"KP821953"	"149|sheep/France/2004|COR2004/01|Jun-2004"	149	"KP821953"	822	"16-AUG-2015"	"KP821953"	"sheep"	"France: Corsica"	"Jun-2004"	16	"COR2004/01"	"Bluetongue virus 16"	"COR2004/01"	10	"NS3/3A"
"KP821950"	"150|sheep/Cyprus/2004|CYP2004/01|Feb-2004"	150	"KP821950"	822	"16-AUG-2015"	"KP821950"	"sheep"	"Cyprus: Amochostos-Achna"	"Feb-2004"	16	"CYP2004/01"	"Bluetongue virus 16"	"CYP2004/01"	10	"NS3/3A"
"KP821951"	"151|cattle/Cyprus/2006|CYP2006/01|Oct-2006"	151	"KP821951"	822	"16-AUG-2015"	"KP821951"	"cattle"	"Cyprus: Athalassa"	"Oct-2006"	16	"CYP2006/01"	"Bluetongue virus 16"	"CYP2006/01"	10	"NS3/3A"
"KP821952"	"152|cattle/Cyprus/2010|CYP2010/03|Nov-2010"	152	"KP821952"	822	"16-AUG-2015"	"KP821952"	"cattle"	"Cyprus: Nicosia"	"Nov-2010"	16	"CYP2010/03"	"Bluetongue virus 16"	"CYP2010/03"	10	"NS3/3A"
"KP821954"	"153|sheep/Greece/1999|GRE1999/13|Aug-1999"	153	"KP821954"	822	"16-AUG-2015"	"KP821954"	"sheep"	"Greece: Damatria-Rhodes"	"Aug-1999"	16	"GRE1999/13"	"Bluetongue virus 16"	"GRE1999/13"	10	"NS3/3A"
"KP821955"	"154|sheep/Greece/2008|GRE2008/10|Oct-2008"	154	"KP821955"	822	"16-AUG-2015"	"KP821955"	"sheep"	"Greece: Madamados-Lesvos"	"Oct-2008"	16	"GRE2008/10"	"Bluetongue virus 16"	"GRE2008/10"	10	"NS3/3A"
"JQ924829"	"155|goat/India/0|IND/Goat/2010/16/HSR|0"	155	"JQ924829"	823	"27-JUL-2012"	"JQ924829"	"goat"	"India: Hisar"	"0"	16	"IND/Goat/2010/16/HSR"	"Bluetongue virus 16"	"IND/Goat/2010/16/HSR"	10	"ns3/ns3A protein"
"KP821956"	"156|sheep/Israel/2001|ISR2001/18|Feb-2001"	156	"KP821956"	822	"16-AUG-2015"	"KP821956"	"sheep"	"Israel: Yokneam"	"Feb-2001"	16	"ISR2001/18"	"Bluetongue virus 16"	"ISR2001/18"	10	"NS3/3A"
"KP821957"	"157|goat/Israel/2008|ISR2008/03|Oct-2008"	157	"KP821957"	822	"16-AUG-2015"	"KP821957"	"goat"	"Israel: Ein Kamonim"	"Oct-2008"	16	"ISR2008/03"	"Bluetongue virus 16"	"ISR2008/03"	10	"NS3/3A"
"JX129386"	"158|0/Pakistan/0|RSArrrr/16*|0"	158	"JX129386"	822	"02-SEP-2012"	"JX129386"	"0"	"Pakistan"	"0"	16	"RSArrrr/16*"	"Bluetongue virus 16"	"RSArrrr/16*"	10	"NS3"
"KP821958"	"159|sheep/Pakistan/1960|RSAvvvv/16|Jun-1960"	159	"KP821958"	822	"16-AUG-2015"	"KP821958"	"sheep"	"Pakistan: Hazara, West Pakistan"	"Jun-1960"	16	"RSAvvvv/16"	"Bluetongue virus 16"	"RSAvvvv/16"	10	"NS3/3A"
"KP821959"	"160|0/Turkey/2000|TUR2000/01|Jun-2000"	160	"KP821959"	822	"16-AUG-2015"	"KP821959"	"0"	"Turkey: Seferihisar-Ismir"	"Jun-2000"	16	"TUR2000/01"	"Bluetongue virus 16"	"TUR2000/01"	10	"NS3/3A"
"KC853058"	"161|0/Nigeria/1982|Nigeria|1982"	161	"KC853058"	822	"27-SEP-2013"	"KC853058"	"0"	"Nigeria"	"1982"	16	"NIG1982/10*"	"Bluetongue virus"	"NIG1982/10*"	0	"NS3 protein"
"KP822025"	"162|cattle/Israel/2008|ISR2008/02|Oct-2008"	162	"KP822025"	822	"16-AUG-2015"	"KP822025"	"cattle"	"Israel: Zde Eliahu"	"Oct-2008"	24	"ISR2008/02"	"Bluetongue virus 4"	"ISR2008/02"	10	"NS3/3A"
"EU839846"	"163|goat/Switzerland/2007|TOV|14-Dec-2007"	163	"EU839846"	690	"25-NOV-2008"	"EU839846"	"goat"	"Switzerland"	"14-Dec-2007"	25	"TOV"	"Bluetongue virus"	"TOV"	10	"NS3/NS3A"
