"taxa"	"X"	"genome_number"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"ACCN"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"organism"	"strain"	"segment"	"product"
"GQ506528"	"101|0/SouthAfrica/1958|5011-60E|1958"	101	"GQ506528"	2772	"13-JUN-2010"	"GQ506528"	"0"	"South Africa"	"1958"	6	"5011-60E"	"Bluetongue virus"	"5011-60E"	3	"inner capsid protein VP3"
"KP821102"	"102|cattle/France/2008|FRA2008/27|Aug-2008"	102	"KP821102"	2772	"16-AUG-2015"	"KP821102"	"cattle"	"France: Lagruere-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/27"	"Bluetongue virus 8"	"FRA2008/27"	3	"VP3"
"KP821103"	"103|cattle/France/2008|FRA2008/28|Aug-2008"	103	"KP821103"	2772	"16-AUG-2015"	"KP821103"	"cattle"	"France: Romestaing-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/28"	"Bluetongue virus 8"	"FRA2008/28"	3	"VP3"
"KP821104"	"104|cattle/France/2008|FRA2008/29|Sep-2008"	104	"KP821104"	2772	"16-AUG-2015"	"KP821104"	"cattle"	"France: Bieujac-Gironde-Aquitaine"	"Sep-2008"	8	"FRA2008/29"	"Bluetongue virus 8"	"FRA2008/29"	3	"VP3"
"KP821195"	"105|sheep/Greece/2008|GRE2008/01|Jun-2008"	105	"KP821195"	2772	"16-AUG-2015"	"KP821195"	"sheep"	"Greece: Aghia Paraskevi-Lesvos"	"Jun-2008"	8	"GRE2008/01"	"Bluetongue virus 8"	"GRE2008/01"	3	"VP3"
"KP821194"	"106|cattle/Israel/2008|ISR2008/13|Nov-2008"	106	"KP821194"	2768	"16-AUG-2015"	"KP821194"	"cattle"	"Israel: Rosh ha-nikra"	"Nov-2008"	8	"ISR2008/13"	"Bluetongue virus 8"	"ISR2008/13"	3	"VP3"
"FJ183376"	"107|0/Netherlands/0|0|0"	107	"FJ183376"	2772	"21-MAY-2009"	"FJ183376"	"0"	"Netherlands"	"0"	8	"0"	"Bluetongue virus 8"	"0"	0	"VP3"
"KP821221"	"108|0/Netherlands/0|8 inactivated vaccine|0"	108	"KP821221"	2770	"16-AUG-2015"	"KP821221"	"0"	"Netherlands"	"0"	8	"8 inactivated vaccine"	"Bluetongue virus 8"	"8 inactivated vaccine"	3	"VP3"
"GQ506453"	"109|0/Netherlands/2007|NET2007/01|27-Jul-2007"	109	"GQ506453"	2772	"13-JUN-2010"	"GQ506453"	"0"	"Netherlands"	"27-Jul-2007"	8	"NET2007/01"	"Bluetongue virus"	"NET2007/01"	3	"inner capsid protein VP3"
"KP821196"	"110|cattle/Netherlands/2008|NET2008/03|Aug-2008"	110	"KP821196"	2772	"16-AUG-2015"	"KP821196"	"cattle"	"Netherlands: Staphorst"	"Aug-2008"	8	"NET2008/03"	"Bluetongue virus 8"	"NET2008/03"	3	"VP3"
"KP821197"	"111|goat/SouthAfrica/1998|RSA1998/01|Jul-1998"	111	"KP821197"	2772	"16-AUG-2015"	"KP821197"	"goat"	"South Africa: RSA"	"Jul-1998"	8	"RSA1998/01"	"Bluetongue virus 8"	"RSA1998/01"	3	"VP3"
"KP821198"	"112|sheep/SouthAfrica/1937|RSArrrr/08|Jun-1937"	112	"KP821198"	2772	"16-AUG-2015"	"KP821198"	"sheep"	"South Africa: Transvaal"	"Jun-1937"	8	"RSArrrr/08"	"Bluetongue virus 8"	"RSArrrr/08"	3	"VP3"
"KP821199"	"113|cattle/UnitedKingdom/2007|UKG2007/06|Sep-2007"	113	"KP821199"	2767	"16-AUG-2015"	"KP821199"	"cattle"	"United Kingdom: Baylham-Ipswich-Suffolk"	"Sep-2007"	8	"UKG2007/06"	"Bluetongue virus 8"	"UKG2007/06"	3	"VP3"
"JQ086303"	"114|cattle/Australia/1985|DP0837|1985"	114	"JQ086303"	2766	"09-JUN-2012"	"JQ086303"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1985"	9	"DP0837"	"Bluetongue virus 9"	"DP0837"	3	"VP3"
"KP821200"	"115|sheep/BosniaandHerzegovina/2002|BOS2002/02|Aug-2002"	115	"KP821200"	2772	"16-AUG-2015"	"KP821200"	"sheep"	"Bosnia and Herzegovina: Milici-Vlasenica-Srpska"	"Aug-2002"	9	"BOS2002/02"	"Bluetongue virus 9"	"BOS2002/02"	3	"VP3"
"KP821201"	"116|0/Bulgaria/1999|BUL1999/01|Sep-1999"	116	"KP821201"	2772	"16-AUG-2015"	"KP821201"	"0"	"Bulgaria"	"Sep-1999"	9	"BUL1999/01"	"Bluetongue virus 9"	"BUL1999/01"	3	"VP3"
"KP821202"	"117|sheep/Greece/1998|GRE1998/01|Nov-1998"	117	"KP821202"	2768	"16-AUG-2015"	"KP821202"	"sheep"	"Greece: Afandou-Rhodes"	"Nov-1998"	9	"GRE1998/01"	"Bluetongue virus 9"	"GRE1998/01"	3	"VP3"
"KP821203"	"118|sheep/Greece/1999|GRE1999/06|Sep-1999"	118	"KP821203"	2772	"16-AUG-2015"	"KP821203"	"sheep"	"Greece: Ierissos-Chalkidiki"	"Sep-1999"	9	"GRE1999/06"	"Bluetongue virus 9"	"GRE1999/06"	3	"VP3"
"KP821204"	"119|cattle/Greece/1999|GRE1999/31|Nov-1999"	119	"KP821204"	2772	"16-AUG-2015"	"KP821204"	"cattle"	"Greece: Aghia Paraskevi-Lesvos"	"Nov-1999"	9	"GRE1999/31"	"Bluetongue virus 9"	"GRE1999/31"	3	"VP3"
"JF443158"	"120|sheep/India/2006|BBF|10-Oct-2006"	120	"JF443158"	2772	"05-FEB-2012"	"JF443158"	"diseased sheep"	"India: Guntur Dist, Andhra Pradesh"	"10-Oct-2006"	9	"BBF"	"Bluetongue virus 9"	"BBF"	3	"VP3"
"JX003689"	"121|sheep/India/2007|Ind-R1-2007|26-Oct-2007"	121	"JX003689"	2769	"21-JUL-2012"	"JX003689"	"sheep"	"India"	"26-Oct-2007"	9	"Ind-R1-2007"	"Bluetongue virus"	"Ind-R1-2007"	3	"VP3"
"KP821206"	"122|sheep/Kosovo/2001|KOS2001/01|Sep-2001"	122	"KP821206"	2772	"16-AUG-2015"	"KP821206"	"sheep"	"Kosovo: Sadovine-Viti-Pristina"	"Sep-2001"	9	"KOS2001/01"	"Bluetongue virus 9"	"KOS2001/01"	3	"VP3"
"KP821207"	"123|sheep/Kosovo/2001|KOS2001/03|Aug-2001"	123	"KP821207"	2771	"16-AUG-2015"	"KP821207"	"sheep"	"Kosovo: Sllatina-Podujevo-Pristina"	"Aug-2001"	9	"KOS2001/03"	"Bluetongue virus 9"	"KOS2001/03"	3	"VP3"
"KP821212"	"124|sheep/Serbia/2001|SER2001/01|Oct-2001"	124	"KP821212"	2769	"16-AUG-2015"	"KP821212"	"sheep"	"Serbia"	"Oct-2001"	9	"SER2001/01"	"Bluetongue virus 9"	"SER2001/01"	3	"VP3"
"KP821213"	"125|sheep/Turkey/1998|TUR1998/02|Oct-1998"	125	"KP821213"	2772	"16-AUG-2015"	"KP821213"	"sheep"	"Turkey: Aydin"	"Oct-1998"	9	"TUR1998/02"	"Bluetongue virus 9"	"TUR1998/02"	3	"VP3"
"KP821214"	"126|0/Turkey/2000|TUR2000/03|Jun-2000"	126	"KP821214"	2772	"16-AUG-2015"	"KP821214"	"0"	"Turkey: Manisa"	"Jun-2000"	9	"TUR2000/03"	"Bluetongue virus 9"	"TUR2000/03"	3	"VP3"
"KP821215"	"127|sheep/Turkey/2001|TUR2001/02|Jan-2001"	127	"KP821215"	2772	"16-AUG-2015"	"KP821215"	"sheep"	"Turkey: Aydin"	"Jan-2001"	9	"TUR2001/02"	"Bluetongue virus 9"	"TUR2001/02"	3	"VP3"
"JN255904"	"128|sheep/Italy/2003|BTV-9IT(L)|2003"	128	"JN255904"	2772	"12-OCT-2011"	"JN255904"	"sheep"	"Italy"	"2003"	9	"BTV-9IT(L)"	"Bluetongue virus 9"	"BTV-9IT(L)"	3	"VP3"
"KP821205"	"129|sheep/Italy/2003|ITL2003/01|Apr-2003"	129	"KP821205"	2771	"16-AUG-2015"	"KP821205"	"sheep"	"Italy: Nissoria-Enna-Sicily"	"Apr-2003"	9	"ITL2003/01"	"Bluetongue virus 9"	"ITL2003/01"	3	"VP3"
"KP821209"	"130|sheep/Libya/2008|LIB2008/03|Sep-2008"	130	"KP821209"	2776	"16-AUG-2015"	"KP821209"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/03"	"Bluetongue virus 9"	"LIB2008/03"	3	"VP3"
"KP821208"	"131|sheep/Libya/2008|LIB2008/08|Sep-2008"	131	"KP821208"	2772	"16-AUG-2015"	"KP821208"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/08"	"Bluetongue virus 9"	"LIB2008/08"	3	"VP3"
"KP821210"	"132|sheep/SouthAfrica/1942|RSArrrr/09|Jun-1942"	132	"KP821210"	2772	"16-AUG-2015"	"KP821210"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSArrrr/09"	"Bluetongue virus 9"	"RSArrrr/09"	3	"VP3"
"KP821211"	"133|sheep/SouthAfrica/1942|RSAvvv1/09|Jun-1942"	133	"KP821211"	2772	"16-AUG-2015"	"KP821211"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSAvvv1/09"	"Bluetongue virus 9"	"RSAvvv1/09"	3	"VP3"
"JN255964"	"134|0/SouthAfrica/0|BTV-9RSA(vacc)|0"	134	"JN255964"	2772	"12-OCT-2011"	"JN255964"	"0"	"South Africa"	"0"	9	"BTV-9RSA(vacc)"	"Bluetongue virus 9"	"BTV-9RSA(vacc)"	3	"VP3"
"JN255954"	"135|0/SouthAfrica/0|BTV-9RSA(WT)|0"	135	"JN255954"	2772	"12-OCT-2011"	"JN255954"	"0"	"South Africa"	"0"	9	"BTV-9RSA(WT)"	"Bluetongue virus 9"	"BTV-9RSA(WT)"	3	"VP3"
"JQ972853"	"136|cattle/Germany/2010|BTV-11_DE|2010"	136	"JQ972853"	2772	"30-APR-2014"	"JQ972853"	"cattle"	"Germany"	"2010"	11	"BTV-11_DE"	"Bluetongue virus 11"	"BTV-11_DE"	3	"inner capsid protein VP3"
"JQ972833"	"137|cattle/0/2010|BTV-11_REF|2010"	137	"JQ972833"	2772	"30-APR-2014"	"JQ972833"	"cattle"	"0"	"2010"	11	"BTV-11_REF"	"Bluetongue virus 11"	"BTV-11_REF"	3	"inner capsid protein VP3"
"JQ972843"	"138|cattle/0/2010|BTV-11_VAC|2010"	138	"JQ972843"	2772	"30-APR-2014"	"JQ972843"	"cattle"	"0"	"2010"	11	"BTV-11_VAC"	"Bluetongue virus 11"	"BTV-11_VAC"	3	"inner capsid protein VP3"
"KP821216"	"139|0/Cameroon/1982|CAR1982/04|Jan-1982"	139	"KP821216"	2772	"16-AUG-2015"	"KP821216"	"0"	"Cameroon"	"Jan-1982"	14	"CAR1982/04"	"Bluetongue virus 14"	"CAR1982/04"	3	"VP3"
"KP821217"	"140|cattle/Poland/2012|POL2012/01|Jan-2012"	140	"KP821217"	2772	"16-AUG-2015"	"KP821217"	"cattle"	"Poland: Sokolka poviat"	"Jan-2012"	14	"POL2012/01"	"Bluetongue virus 14"	"POL2012/01"	3	"VP3"
"KP821105"	"141|sheep/SouthAfrica/1959|RSArrrr/14|Jun-1959"	141	"KP821105"	2772	"16-AUG-2015"	"KP821105"	"sheep"	"South Africa: Transvaal"	"Jun-1959"	14	"RSArrrr/14"	"Bluetongue virus 14"	"RSArrrr/14"	3	"VP3"
"KP821218"	"142|cattle/Russia/2011|RUS2011/01|Sep-2011"	142	"KP821218"	2772	"16-AUG-2015"	"KP821218"	"cattle"	"Russia: Smolensk-Galloway"	"Sep-2011"	14	"RUS2011/01"	"Bluetongue virus 14"	"RUS2011/01"	3	"VP3"
"KP821219"	"143|cattle/Spain/2012|SPA2012/01|Aug-2012"	143	"KP821219"	2772	"16-AUG-2015"	"KP821219"	"cattle"	"Spain: cow imported from Lithuania"	"Aug-2012"	14	"SPA2012/01"	"Bluetongue virus 14"	"SPA2012/01"	3	"VP3"
"JQ086223"	"144|cattle/Australia/1982|DPP192|1982"	144	"JQ086223"	2763	"09-JUN-2012"	"JQ086223"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1982"	15	"DPP192"	"Bluetongue virus 15"	"DPP192"	3	"VP3"
"KP821220"	"145|sheep/Israel/2006|ISR2006/11|Nov-2006"	145	"KP821220"	2772	"16-AUG-2015"	"KP821220"	"sheep"	"Israel: Yachini"	"Nov-2006"	15	"ISR2006/11"	"Bluetongue virus 15"	"ISR2006/11"	3	"VP3"
"KP821106"	"146|sheep/SouthAfrica/1960|RSArrrr/15|Jun-1960"	146	"KP821106"	2772	"16-AUG-2015"	"KP821106"	"sheep"	"South Africa: Transvaal"	"Jun-1960"	15	"RSArrrr/15"	"Bluetongue virus 15"	"RSArrrr/15"	3	"VP3"
"JQ086233"	"147|cattle/Australia/1987|DPP965|1987"	147	"JQ086233"	2756	"09-JUN-2012"	"JQ086233"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1987"	16	"DPP965"	"Bluetongue virus 16"	"DPP965"	3	"VP3"
"JN671908"	"148|0/China/1996|BN96/16|1996"	148	"JN671908"	2772	"09-OCT-2011"	"JN671908"	"0"	"China"	"1996"	16	"BN96/16"	"Bluetongue virus"	"BN96/16"	3	"VP3"
"KP821110"	"149|sheep/France/2004|COR2004/01|Jun-2004"	149	"KP821110"	2772	"16-AUG-2015"	"KP821110"	"sheep"	"France: Corsica"	"Jun-2004"	16	"COR2004/01"	"Bluetongue virus 16"	"COR2004/01"	3	"VP3"
"KP821107"	"150|sheep/Cyprus/2004|CYP2004/01|Feb-2004"	150	"KP821107"	2772	"16-AUG-2015"	"KP821107"	"sheep"	"Cyprus: Amochostos-Achna"	"Feb-2004"	16	"CYP2004/01"	"Bluetongue virus 16"	"CYP2004/01"	3	"VP3"
"KP821108"	"151|cattle/Cyprus/2006|CYP2006/01|Oct-2006"	151	"KP821108"	2772	"16-AUG-2015"	"KP821108"	"cattle"	"Cyprus: Athalassa"	"Oct-2006"	16	"CYP2006/01"	"Bluetongue virus 16"	"CYP2006/01"	3	"VP3"
"KP821109"	"152|cattle/Cyprus/2010|CYP2010/03|Nov-2010"	152	"KP821109"	2772	"16-AUG-2015"	"KP821109"	"cattle"	"Cyprus: Nicosia"	"Nov-2010"	16	"CYP2010/03"	"Bluetongue virus 16"	"CYP2010/03"	3	"VP3"
"KP821111"	"153|sheep/Greece/1999|GRE1999/13|Aug-1999"	153	"KP821111"	2772	"16-AUG-2015"	"KP821111"	"sheep"	"Greece: Damatria-Rhodes"	"Aug-1999"	16	"GRE1999/13"	"Bluetongue virus 16"	"GRE1999/13"	3	"VP3"
"KP821112"	"154|sheep/Greece/2008|GRE2008/10|Oct-2008"	154	"KP821112"	2772	"16-AUG-2015"	"KP821112"	"sheep"	"Greece: Madamados-Lesvos"	"Oct-2008"	16	"GRE2008/10"	"Bluetongue virus 16"	"GRE2008/10"	3	"VP3"
"JQ924822"	"155|goat/India/0|IND/Goat/2010/16/HSR|0"	155	"JQ924822"	2772	"27-JUL-2012"	"JQ924822"	"goat"	"India: Hisar"	"0"	16	"IND/Goat/2010/16/HSR"	"Bluetongue virus 16"	"IND/Goat/2010/16/HSR"	3	"VP3"
"KP821113"	"156|sheep/Israel/2001|ISR2001/18|Feb-2001"	156	"KP821113"	2772	"16-AUG-2015"	"KP821113"	"sheep"	"Israel: Yokneam"	"Feb-2001"	16	"ISR2001/18"	"Bluetongue virus 16"	"ISR2001/18"	3	"VP3"
"KP821114"	"157|goat/Israel/2008|ISR2008/03|Oct-2008"	157	"KP821114"	2772	"16-AUG-2015"	"KP821114"	"goat"	"Israel: Ein Kamonim"	"Oct-2008"	16	"ISR2008/03"	"Bluetongue virus 16"	"ISR2008/03"	3	"VP3"
"DQ186796"	"158|0/Pakistan/0|RSArrrr/16*|0"	158	"DQ186796"	2772	"31-MAY-2006"	"DQ186796"	"0"	"Pakistan"	"0"	16	"RSArrrr/16"	"Bluetongue virus 16"	"RSArrrr/16"	3	"inner core structural protein VP3"
"KP821115"	"159|sheep/Pakistan/1960|RSAvvvv/16|Jun-1960"	159	"KP821115"	2772	"16-AUG-2015"	"KP821115"	"sheep"	"Pakistan: Hazara, West Pakistan"	"Jun-1960"	16	"RSAvvvv/16"	"Bluetongue virus 16"	"RSAvvvv/16"	3	"VP3"
"KP821116"	"160|0/Turkey/2000|TUR2000/01|Jun-2000"	160	"KP821116"	2772	"16-AUG-2015"	"KP821116"	"0"	"Turkey: Seferihisar-Ismir"	"Jun-2000"	16	"TUR2000/01"	"Bluetongue virus 16"	"TUR2000/01"	3	"VP3"
"DQ186819"	"161|0/Nigeria/1982|Nigeria|1982"	161	"DQ186819"	2772	"31-MAY-2006"	"DQ186819"	"0"	"Nigeria"	"0"	NA	"NIG1982/10"	"Bluetongue virus 16"	"NIG1982/10"	3	"inner core structural protein VP3"
"KP821182"	"162|cattle/Israel/2008|ISR2008/02|Oct-2008"	162	"KP821182"	2772	"16-AUG-2015"	"KP821182"	"cattle"	"Israel: Zde Eliahu"	"Oct-2008"	24	"ISR2008/02"	"Bluetongue virus 4"	"ISR2008/02"	3	"VP3"
"GQ982523"	"163|goat/Switzerland/2007|TOV|14-Dec-2007"	163	"GQ982523"	2706	"27-OCT-2009"	"GQ982523"	"goat"	"Switzerland"	"14-Dec-2007"	25	"TOV"	"Bluetongue virus"	"TOV"	3	"inner protein capsid shell"
