"taxa"	"X"	"genome_number"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"ACCN"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"organism"	"strain"	"segment"	"product"
"GQ506533"	"101|0/SouthAfrica/1958|5011-60E|1958"	101	"GQ506533"	1125	"13-JUN-2010"	"GQ506533"	"0"	"South Africa"	"1958"	6	"5011-60E"	"Bluetongue virus"	"5011-60E"	8	"nonstructural protein 2"
"KP821704"	"102|cattle/France/2008|FRA2008/27|Aug-2008"	102	"KP821704"	1125	"16-AUG-2015"	"KP821704"	"cattle"	"France: Lagruere-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/27"	"Bluetongue virus 8"	"FRA2008/27"	8	"NS2"
"KP821705"	"103|cattle/France/2008|FRA2008/28|Aug-2008"	103	"KP821705"	1125	"16-AUG-2015"	"KP821705"	"cattle"	"France: Romestaing-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/28"	"Bluetongue virus 8"	"FRA2008/28"	8	"NS2"
"KP821706"	"104|cattle/France/2008|FRA2008/29|Sep-2008"	104	"KP821706"	1125	"16-AUG-2015"	"KP821706"	"cattle"	"France: Bieujac-Gironde-Aquitaine"	"Sep-2008"	8	"FRA2008/29"	"Bluetongue virus 8"	"FRA2008/29"	8	"NS2"
"KP821797"	"105|sheep/Greece/2008|GRE2008/01|Jun-2008"	105	"KP821797"	1125	"16-AUG-2015"	"KP821797"	"sheep"	"Greece: Aghia Paraskevi-Lesvos"	"Jun-2008"	8	"GRE2008/01"	"Bluetongue virus 8"	"GRE2008/01"	8	"NS2"
"KP821796"	"106|cattle/Israel/2008|ISR2008/13|Nov-2008"	106	"KP821796"	1125	"16-AUG-2015"	"KP821796"	"cattle"	"Israel: Rosh ha-nikra"	"Nov-2008"	8	"ISR2008/13"	"Bluetongue virus 8"	"ISR2008/13"	8	"NS2"
"FJ183381"	"107|0/Netherlands/0|0|0"	107	"FJ183381"	1124	"21-MAY-2009"	"FJ183381"	"0"	"Netherlands"	"0"	8	"0"	"Bluetongue virus 8"	"0"	0	"NS2"
"KP821823"	"108|0/Netherlands/0|8 inactivated vaccine|0"	108	"KP821823"	1125	"16-AUG-2015"	"KP821823"	"0"	"Netherlands"	"0"	8	"8 inactivated vaccine"	"Bluetongue virus 8"	"8 inactivated vaccine"	8	"NS2"
"GQ506458"	"109|0/Netherlands/2007|NET2007/01|27-Jul-2007"	109	"GQ506458"	1125	"13-JUN-2010"	"GQ506458"	"0"	"Netherlands"	"27-Jul-2007"	8	"NET2007/01"	"Bluetongue virus"	"NET2007/01"	8	"nonstructural protein 2"
"KP821798"	"110|cattle/Netherlands/2008|NET2008/03|Aug-2008"	110	"KP821798"	1125	"16-AUG-2015"	"KP821798"	"cattle"	"Netherlands: Staphorst"	"Aug-2008"	8	"NET2008/03"	"Bluetongue virus 8"	"NET2008/03"	8	"NS2"
"KP821799"	"111|goat/SouthAfrica/1998|RSA1998/01|Jul-1998"	111	"KP821799"	1125	"16-AUG-2015"	"KP821799"	"goat"	"South Africa: RSA"	"Jul-1998"	8	"RSA1998/01"	"Bluetongue virus 8"	"RSA1998/01"	8	"NS2"
"KP821800"	"112|sheep/SouthAfrica/1937|RSArrrr/08|Jun-1937"	112	"KP821800"	1125	"16-AUG-2015"	"KP821800"	"sheep"	"South Africa: Transvaal"	"Jun-1937"	8	"RSArrrr/08"	"Bluetongue virus 8"	"RSArrrr/08"	8	"NS2"
"KP821801"	"113|cattle/UnitedKingdom/2007|UKG2007/06|Sep-2007"	113	"KP821801"	1125	"16-AUG-2015"	"KP821801"	"cattle"	"United Kingdom: Baylham-Ipswich-Suffolk"	"Sep-2007"	8	"UKG2007/06"	"Bluetongue virus 8"	"UKG2007/06"	8	"NS2"
"JQ086308"	"114|cattle/Australia/1985|DP0837|1985"	114	"JQ086308"	1118	"09-JUN-2012"	"JQ086308"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1985"	9	"DP0837"	"Bluetongue virus 9"	"DP0837"	8	"NS2"
"KP821802"	"115|sheep/BosniaandHerzegovina/2002|BOS2002/02|Aug-2002"	115	"KP821802"	1125	"16-AUG-2015"	"KP821802"	"sheep"	"Bosnia and Herzegovina: Milici-Vlasenica-Srpska"	"Aug-2002"	9	"BOS2002/02"	"Bluetongue virus 9"	"BOS2002/02"	8	"NS2"
"KP821803"	"116|0/Bulgaria/1999|BUL1999/01|Sep-1999"	116	"KP821803"	1125	"16-AUG-2015"	"KP821803"	"0"	"Bulgaria"	"Sep-1999"	9	"BUL1999/01"	"Bluetongue virus 9"	"BUL1999/01"	8	"NS2"
"KP821804"	"117|sheep/Greece/1998|GRE1998/01|Nov-1998"	117	"KP821804"	1125	"16-AUG-2015"	"KP821804"	"sheep"	"Greece: Afandou-Rhodes"	"Nov-1998"	9	"GRE1998/01"	"Bluetongue virus 9"	"GRE1998/01"	8	"NS2"
"KP821805"	"118|sheep/Greece/1999|GRE1999/06|Sep-1999"	118	"KP821805"	1125	"16-AUG-2015"	"KP821805"	"sheep"	"Greece: Ierissos-Chalkidiki"	"Sep-1999"	9	"GRE1999/06"	"Bluetongue virus 9"	"GRE1999/06"	8	"NS2"
"KP821806"	"119|cattle/Greece/1999|GRE1999/31|Nov-1999"	119	"KP821806"	1113	"16-AUG-2015"	"KP821806"	"cattle"	"Greece: Aghia Paraskevi-Lesvos"	"Nov-1999"	9	"GRE1999/31"	"Bluetongue virus 9"	"GRE1999/31"	8	"NS2"
"JF443164"	"120|sheep/India/2006|BBF|10-Oct-2006"	120	"JF443164"	1125	"05-FEB-2012"	"JF443164"	"diseased sheep"	"India: Guntur Dist., Andhra Pradesh"	"10-Oct-2006"	9	"BBF"	"Bluetongue virus 9"	"BBF"	8	"NS2"
"JX003694"	"121|sheep/India/2007|Ind-R1-2007|26-Oct-2007"	121	"JX003694"	1109	"21-JUL-2012"	"JX003694"	"sheep"	"India"	"26-Oct-2007"	9	"Ind-R1-2007"	"Bluetongue virus"	"Ind-R1-2007"	8	"NS2"
"KP821808"	"122|sheep/Kosovo/2001|KOS2001/01|Sep-2001"	122	"KP821808"	1125	"16-AUG-2015"	"KP821808"	"sheep"	"Kosovo: Sadovine-Viti-Pristina"	"Sep-2001"	9	"KOS2001/01"	"Bluetongue virus 9"	"KOS2001/01"	8	"NS2"
"KP821809"	"123|sheep/Kosovo/2001|KOS2001/03|Aug-2001"	123	"KP821809"	1118	"16-AUG-2015"	"KP821809"	"sheep"	"Kosovo: Sllatina-Podujevo-Pristina"	"Aug-2001"	9	"KOS2001/03"	"Bluetongue virus 9"	"KOS2001/03"	8	"NS2"
"KP821814"	"124|sheep/Serbia/2001|SER2001/01|Oct-2001"	124	"KP821814"	1125	"16-AUG-2015"	"KP821814"	"sheep"	"Serbia"	"Oct-2001"	9	"SER2001/01"	"Bluetongue virus 9"	"SER2001/01"	8	"NS2"
"KP821815"	"125|sheep/Turkey/1998|TUR1998/02|Oct-1998"	125	"KP821815"	1125	"16-AUG-2015"	"KP821815"	"sheep"	"Turkey: Aydin"	"Oct-1998"	9	"TUR1998/02"	"Bluetongue virus 9"	"TUR1998/02"	8	"NS2"
"KP821816"	"126|0/Turkey/2000|TUR2000/03|Jun-2000"	126	"KP821816"	1125	"16-AUG-2015"	"KP821816"	"0"	"Turkey: Manisa"	"Jun-2000"	9	"TUR2000/03"	"Bluetongue virus 9"	"TUR2000/03"	8	"NS2"
"KP821817"	"127|sheep/Turkey/2001|TUR2001/02|Jan-2001"	127	"KP821817"	1125	"16-AUG-2015"	"KP821817"	"sheep"	"Turkey: Aydin"	"Jan-2001"	9	"TUR2001/02"	"Bluetongue virus 9"	"TUR2001/02"	8	"NS2"
"JN255909"	"128|sheep/Italy/2003|BTV-9IT(L)|2003"	128	"JN255909"	1125	"12-OCT-2011"	"JN255909"	"sheep"	"Italy"	"2003"	9	"BTV-9IT(L)"	"Bluetongue virus 9"	"BTV-9IT(L)"	8	"NS2"
"KP821807"	"129|sheep/Italy/2003|ITL2003/01|Apr-2003"	129	"KP821807"	1126	"16-AUG-2015"	"KP821807"	"sheep"	"Italy: Nissoria-Enna-Sicily"	"Apr-2003"	9	"ITL2003/01"	"Bluetongue virus 9"	"ITL2003/01"	8	"NS2"
"KP821811"	"130|sheep/Libya/2008|LIB2008/03|Sep-2008"	130	"KP821811"	1125	"16-AUG-2015"	"KP821811"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/03"	"Bluetongue virus 9"	"LIB2008/03"	8	"NS2"
"KP821810"	"131|sheep/Libya/2008|LIB2008/08|Sep-2008"	131	"KP821810"	1125	"16-AUG-2015"	"KP821810"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/08"	"Bluetongue virus 9"	"LIB2008/08"	8	"NS2"
"KP821812"	"132|sheep/SouthAfrica/1942|RSArrrr/09|Jun-1942"	132	"KP821812"	1125	"16-AUG-2015"	"KP821812"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSArrrr/09"	"Bluetongue virus 9"	"RSArrrr/09"	8	"NS2"
"KP821813"	"133|sheep/SouthAfrica/1942|RSAvvv1/09|Jun-1942"	133	"KP821813"	1125	"16-AUG-2015"	"KP821813"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSAvvv1/09"	"Bluetongue virus 9"	"RSAvvv1/09"	8	"NS2"
"JN255969"	"134|0/SouthAfrica/0|BTV-9RSA(vacc)|0"	134	"JN255969"	1124	"12-OCT-2011"	"JN255969"	"0"	"South Africa"	"0"	9	"BTV-9RSA(vacc)"	"Bluetongue virus 9"	"BTV-9RSA(vacc)"	8	"NS2"
"JN255959"	"135|0/SouthAfrica/0|BTV-9RSA(WT)|0"	135	"JN255959"	1125	"12-OCT-2011"	"JN255959"	"0"	"South Africa"	"0"	9	"BTV-9RSA(WT)"	"Bluetongue virus 9"	"BTV-9RSA(WT)"	8	"NS2"
"JQ972858"	"136|cattle/Germany/2010|BTV-11_DE|2010"	136	"JQ972858"	1125	"30-APR-2014"	"JQ972858"	"cattle"	"Germany"	"2010"	11	"BTV-11_DE"	"Bluetongue virus 11"	"BTV-11_DE"	8	"nonstructural protein 2"
"JQ972838"	"137|cattle/0/2010|BTV-11_REF|2010"	137	"JQ972838"	1125	"30-APR-2014"	"JQ972838"	"cattle"	"0"	"2010"	11	"BTV-11_REF"	"Bluetongue virus 11"	"BTV-11_REF"	8	"nonstructural protein 2"
"JQ972848"	"138|cattle/0/2010|BTV-11_VAC|2010"	138	"JQ972848"	1125	"30-APR-2014"	"JQ972848"	"cattle"	"0"	"2010"	11	"BTV-11_VAC"	"Bluetongue virus 11"	"BTV-11_VAC"	8	"nonstructural protein 2"
"KP821818"	"139|0/Cameroon/1982|CAR1982/04|Jan-1982"	139	"KP821818"	1125	"16-AUG-2015"	"KP821818"	"0"	"Cameroon"	"Jan-1982"	14	"CAR1982/04"	"Bluetongue virus 14"	"CAR1982/04"	8	"NS2"
"KP821819"	"140|cattle/Poland/2012|POL2012/01|Jan-2012"	140	"KP821819"	1125	"16-AUG-2015"	"KP821819"	"cattle"	"Poland: Sokolka poviat"	"Jan-2012"	14	"POL2012/01"	"Bluetongue virus 14"	"POL2012/01"	8	"NS2"
"KP821707"	"141|sheep/SouthAfrica/1959|RSArrrr/14|Jun-1959"	141	"KP821707"	1125	"16-AUG-2015"	"KP821707"	"sheep"	"South Africa: Transvaal"	"Jun-1959"	14	"RSArrrr/14"	"Bluetongue virus 14"	"RSArrrr/14"	8	"NS2"
"KP821820"	"142|cattle/Russia/2011|RUS2011/01|Sep-2011"	142	"KP821820"	1125	"16-AUG-2015"	"KP821820"	"cattle"	"Russia: Smolensk-Galloway"	"Sep-2011"	14	"RUS2011/01"	"Bluetongue virus 14"	"RUS2011/01"	8	"NS2"
"KP821821"	"143|cattle/Spain/2012|SPA2012/01|Aug-2012"	143	"KP821821"	1125	"16-AUG-2015"	"KP821821"	"cattle"	"Spain: cow imported from Lithuania"	"Aug-2012"	14	"SPA2012/01"	"Bluetongue virus 14"	"SPA2012/01"	8	"NS2"
"JQ086228"	"144|cattle/Australia/1982|DPP192|1982"	144	"JQ086228"	1125	"09-JUN-2012"	"JQ086228"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1982"	15	"DPP192"	"Bluetongue virus 15"	"DPP192"	8	"NS2"
"KP821822"	"145|sheep/Israel/2006|ISR2006/11|Nov-2006"	145	"KP821822"	1125	"16-AUG-2015"	"KP821822"	"sheep"	"Israel: Yachini"	"Nov-2006"	15	"ISR2006/11"	"Bluetongue virus 15"	"ISR2006/11"	8	"NS2"
"KP821708"	"146|sheep/SouthAfrica/1960|RSArrrr/15|Jun-1960"	146	"KP821708"	1125	"16-AUG-2015"	"KP821708"	"sheep"	"South Africa: Transvaal"	"Jun-1960"	15	"RSArrrr/15"	"Bluetongue virus 15"	"RSArrrr/15"	8	"NS2"
"JQ086238"	"147|cattle/Australia/1987|DPP965|1987"	147	"JQ086238"	1098	"09-JUN-2012"	"JQ086238"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1987"	16	"DPP965"	"Bluetongue virus 16"	"DPP965"	8	"NS2"
"JN671913"	"148|0/China/1996|BN96/16|1996"	148	"JN671913"	1125	"09-OCT-2011"	"JN671913"	"0"	"China"	"1996"	16	"BN96/16"	"Bluetongue virus"	"BN96/16"	8	"NS2"
"KP821712"	"149|sheep/France/2004|COR2004/01|Jun-2004"	149	"KP821712"	1125	"16-AUG-2015"	"KP821712"	"sheep"	"France: Corsica"	"Jun-2004"	16	"COR2004/01"	"Bluetongue virus 16"	"COR2004/01"	8	"NS2"
"KP821709"	"150|sheep/Cyprus/2004|CYP2004/01|Feb-2004"	150	"KP821709"	1125	"16-AUG-2015"	"KP821709"	"sheep"	"Cyprus: Amochostos-Achna"	"Feb-2004"	16	"CYP2004/01"	"Bluetongue virus 16"	"CYP2004/01"	8	"NS2"
"KP821710"	"151|cattle/Cyprus/2006|CYP2006/01|Oct-2006"	151	"KP821710"	1125	"16-AUG-2015"	"KP821710"	"cattle"	"Cyprus: Athalassa"	"Oct-2006"	16	"CYP2006/01"	"Bluetongue virus 16"	"CYP2006/01"	8	"NS2"
"KP821711"	"152|cattle/Cyprus/2010|CYP2010/03|Nov-2010"	152	"KP821711"	1125	"16-AUG-2015"	"KP821711"	"cattle"	"Cyprus: Nicosia"	"Nov-2010"	16	"CYP2010/03"	"Bluetongue virus 16"	"CYP2010/03"	8	"NS2"
"KP821713"	"153|sheep/Greece/1999|GRE1999/13|Aug-1999"	153	"KP821713"	1125	"16-AUG-2015"	"KP821713"	"sheep"	"Greece: Damatria-Rhodes"	"Aug-1999"	16	"GRE1999/13"	"Bluetongue virus 16"	"GRE1999/13"	8	"NS2"
"KP821714"	"154|sheep/Greece/2008|GRE2008/10|Oct-2008"	154	"KP821714"	1125	"16-AUG-2015"	"KP821714"	"sheep"	"Greece: Madamados-Lesvos"	"Oct-2008"	16	"GRE2008/10"	"Bluetongue virus 16"	"GRE2008/10"	8	"NS2"
"JQ924827"	"155|goat/India/0|IND/Goat/2010/16/HSR|0"	155	"JQ924827"	1125	"27-JUL-2012"	"JQ924827"	"goat"	"India: Hisar"	"0"	16	"IND/Goat/2010/16/HSR"	"Bluetongue virus 16"	"IND/Goat/2010/16/HSR"	8	"ns2"
"KP821715"	"156|sheep/Israel/2001|ISR2001/18|Feb-2001"	156	"KP821715"	1125	"16-AUG-2015"	"KP821715"	"sheep"	"Israel: Yokneam"	"Feb-2001"	16	"ISR2001/18"	"Bluetongue virus 16"	"ISR2001/18"	8	"NS2"
"KP821716"	"157|goat/Israel/2008|ISR2008/03|Oct-2008"	157	"KP821716"	1125	"16-AUG-2015"	"KP821716"	"goat"	"Israel: Ein Kamonim"	"Oct-2008"	16	"ISR2008/03"	"Bluetongue virus 16"	"ISR2008/03"	8	"NS2"
"JX129384"	"158|0/Pakistan/0|RSArrrr/16*|0"	158	"JX129384"	1125	"02-SEP-2012"	"JX129384"	"0"	"Pakistan"	"0"	16	"RSArrrr/16*"	"Bluetongue virus 16"	"RSArrrr/16*"	8	"NS2"
"KP821717"	"159|sheep/Pakistan/1960|RSAvvvv/16|Jun-1960"	159	"KP821717"	1124	"16-AUG-2015"	"KP821717"	"sheep"	"Pakistan: Hazara, West Pakistan"	"Jun-1960"	16	"RSAvvvv/16"	"Bluetongue virus 16"	"RSAvvvv/16"	8	"NS2"
"KP821718"	"160|0/Turkey/2000|TUR2000/01|Jun-2000"	160	"KP821718"	1125	"16-AUG-2015"	"KP821718"	"0"	"Turkey: Seferihisar-Ismir"	"Jun-2000"	16	"TUR2000/01"	"Bluetongue virus 16"	"TUR2000/01"	8	"NS2"
"KC853056"	"161|0/Nigeria/1982|Nigeria|1982"	161	"KC853056"	1125	"27-SEP-2013"	"KC853056"	"0"	"Nigeria"	"1982"	16	"NIG1982/10*"	"Bluetongue virus"	"NIG1982/10*"	0	"NS2 protein"
"KP821784"	"162|cattle/Israel/2008|ISR2008/02|Oct-2008"	162	"KP821784"	1125	"16-AUG-2015"	"KP821784"	"cattle"	"Israel: Zde Eliahu"	"Oct-2008"	24	"ISR2008/02"	"Bluetongue virus 4"	"ISR2008/02"	8	"NS2"
"EU839844"	"163|goat/Switzerland/2007|TOV|14-Dec-2007"	163	"EU839844"	1062	"25-NOV-2008"	"EU839844"	"goat"	"Switzerland"	"14-Dec-2007"	25	"TOV"	"Bluetongue virus"	"TOV"	8	"NS2"
