"taxa"	"X"	"genome_number"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"ACCN"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"organism"	"strain"	"segment"	"product"
"GQ506530"	"101|0/SouthAfrica/1958|5011-60E|1958"	101	"GQ506530"	1772	"13-JUN-2010"	"GQ506530"	"0"	"South Africa"	"1958"	6	"5011-60E"	"Bluetongue virus"	"5011-60E"	5	"nonstructural protein 1"
"KP821342"	"102|cattle/France/2008|FRA2008/27|Aug-2008"	102	"KP821342"	1776	"16-AUG-2015"	"KP821342"	"cattle"	"France: Lagruere-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/27"	"Bluetongue virus 8"	"FRA2008/27"	5	"NS1"
"KP821343"	"103|cattle/France/2008|FRA2008/28|Aug-2008"	103	"KP821343"	1776	"16-AUG-2015"	"KP821343"	"cattle"	"France: Romestaing-Lot et Garonne- Aquitaine"	"Aug-2008"	8	"FRA2008/28"	"Bluetongue virus 8"	"FRA2008/28"	5	"NS1"
"KP821344"	"104|cattle/France/2008|FRA2008/29|Sep-2008"	104	"KP821344"	1777	"16-AUG-2015"	"KP821344"	"cattle"	"France: Bieujac-Gironde-Aquitaine"	"Sep-2008"	8	"FRA2008/29"	"Bluetongue virus 8"	"FRA2008/29"	5	"NS1"
"KP821435"	"105|sheep/Greece/2008|GRE2008/01|Jun-2008"	105	"KP821435"	1776	"16-AUG-2015"	"KP821435"	"sheep"	"Greece: Aghia Paraskevi-Lesvos"	"Jun-2008"	8	"GRE2008/01"	"Bluetongue virus 8"	"GRE2008/01"	5	"NS1"
"KP821434"	"106|cattle/Israel/2008|ISR2008/13|Nov-2008"	106	"KP821434"	1776	"16-AUG-2015"	"KP821434"	"cattle"	"Israel: Rosh ha-nikra"	"Nov-2008"	8	"ISR2008/13"	"Bluetongue virus 8"	"ISR2008/13"	5	"NS1"
"FJ183378"	"107|0/Netherlands/0|0|0"	107	"FJ183378"	1775	"21-MAY-2009"	"FJ183378"	"0"	"Netherlands"	"0"	8	"0"	"Bluetongue virus 8"	"0"	0	"NS1"
"KP821461"	"108|0/Netherlands/0|8 inactivated vaccine|0"	108	"KP821461"	1776	"16-AUG-2015"	"KP821461"	"0"	"Netherlands"	"0"	8	"8 inactivated vaccine"	"Bluetongue virus 8"	"8 inactivated vaccine"	5	"NS1"
"GQ506455"	"109|0/Netherlands/2007|NET2007/01|27-Jul-2007"	109	"GQ506455"	1776	"13-JUN-2010"	"GQ506455"	"0"	"Netherlands"	"27-Jul-2007"	8	"NET2007/01"	"Bluetongue virus"	"NET2007/01"	5	"nonstructural protein 1"
"KP821436"	"110|cattle/Netherlands/2008|NET2008/03|Aug-2008"	110	"KP821436"	1776	"16-AUG-2015"	"KP821436"	"cattle"	"Netherlands: Staphorst"	"Aug-2008"	8	"NET2008/03"	"Bluetongue virus 8"	"NET2008/03"	5	"NS1"
"KP821437"	"111|goat/SouthAfrica/1998|RSA1998/01|Jul-1998"	111	"KP821437"	1776	"16-AUG-2015"	"KP821437"	"goat"	"South Africa: RSA"	"Jul-1998"	8	"RSA1998/01"	"Bluetongue virus 8"	"RSA1998/01"	5	"NS1"
"KP821438"	"112|sheep/SouthAfrica/1937|RSArrrr/08|Jun-1937"	112	"KP821438"	1769	"16-AUG-2015"	"KP821438"	"sheep"	"South Africa: Transvaal"	"Jun-1937"	8	"RSArrrr/08"	"Bluetongue virus 8"	"RSArrrr/08"	5	"NS1"
"KP821439"	"113|cattle/UnitedKingdom/2007|UKG2007/06|Sep-2007"	113	"KP821439"	1775	"16-AUG-2015"	"KP821439"	"cattle"	"United Kingdom: Baylham-Ipswich-Suffolk"	"Sep-2007"	8	"UKG2007/06"	"Bluetongue virus 8"	"UKG2007/06"	5	"NS1"
"JQ086305"	"114|cattle/Australia/1985|DP0837|1985"	114	"JQ086305"	1735	"09-JUN-2012"	"JQ086305"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1985"	9	"DP0837"	"Bluetongue virus 9"	"DP0837"	5	"NS1"
"KP821440"	"115|sheep/BosniaandHerzegovina/2002|BOS2002/02|Aug-2002"	115	"KP821440"	1763	"16-AUG-2015"	"KP821440"	"sheep"	"Bosnia and Herzegovina: Milici-Vlasenica-Srpska"	"Aug-2002"	9	"BOS2002/02"	"Bluetongue virus 9"	"BOS2002/02"	5	"NS1"
"KP821441"	"116|0/Bulgaria/1999|BUL1999/01|Sep-1999"	116	"KP821441"	1763	"16-AUG-2015"	"KP821441"	"0"	"Bulgaria"	"Sep-1999"	9	"BUL1999/01"	"Bluetongue virus 9"	"BUL1999/01"	5	"NS1"
"KP821442"	"117|sheep/Greece/1998|GRE1998/01|Nov-1998"	117	"KP821442"	1763	"16-AUG-2015"	"KP821442"	"sheep"	"Greece: Afandou-Rhodes"	"Nov-1998"	9	"GRE1998/01"	"Bluetongue virus 9"	"GRE1998/01"	5	"NS1"
"KP821443"	"118|sheep/Greece/1999|GRE1999/06|Sep-1999"	118	"KP821443"	1763	"16-AUG-2015"	"KP821443"	"sheep"	"Greece: Ierissos-Chalkidiki"	"Sep-1999"	9	"GRE1999/06"	"Bluetongue virus 9"	"GRE1999/06"	5	"NS1"
"KP821444"	"119|cattle/Greece/1999|GRE1999/31|Nov-1999"	119	"KP821444"	1763	"16-AUG-2015"	"KP821444"	"cattle"	"Greece: Aghia Paraskevi-Lesvos"	"Nov-1999"	9	"GRE1999/31"	"Bluetongue virus 9"	"GRE1999/31"	5	"NS1"
"JF443163"	"120|sheep/India/2006|BBF|10-Oct-2006"	120	"JF443163"	1765	"05-FEB-2012"	"JF443163"	"diseased sheep"	"India: Guntur Dist., Andhra Pradesh"	"10-Oct-2006"	9	"BBF"	"Bluetongue virus 9"	"BBF"	5	"NS1"
"JX003691"	"121|sheep/India/2007|Ind-R1-2007|26-Oct-2007"	121	"JX003691"	1749	"21-JUL-2012"	"JX003691"	"sheep"	"India"	"26-Oct-2007"	9	"Ind-R1-2007"	"Bluetongue virus"	"Ind-R1-2007"	5	"NS1"
"KP821446"	"122|sheep/Kosovo/2001|KOS2001/01|Sep-2001"	122	"KP821446"	1764	"16-AUG-2015"	"KP821446"	"sheep"	"Kosovo: Sadovine-Viti-Pristina"	"Sep-2001"	9	"KOS2001/01"	"Bluetongue virus 9"	"KOS2001/01"	5	"NS1"
"KP821447"	"123|sheep/Kosovo/2001|KOS2001/03|Aug-2001"	123	"KP821447"	1763	"16-AUG-2015"	"KP821447"	"sheep"	"Kosovo: Sllatina-Podujevo-Pristina"	"Aug-2001"	9	"KOS2001/03"	"Bluetongue virus 9"	"KOS2001/03"	5	"NS1"
"KP821452"	"124|sheep/Serbia/2001|SER2001/01|Oct-2001"	124	"KP821452"	1763	"16-AUG-2015"	"KP821452"	"sheep"	"Serbia"	"Oct-2001"	9	"SER2001/01"	"Bluetongue virus 9"	"SER2001/01"	5	"NS1"
"KP821453"	"125|sheep/Turkey/1998|TUR1998/02|Oct-1998"	125	"KP821453"	1763	"16-AUG-2015"	"KP821453"	"sheep"	"Turkey: Aydin"	"Oct-1998"	9	"TUR1998/02"	"Bluetongue virus 9"	"TUR1998/02"	5	"NS1"
"KP821454"	"126|0/Turkey/2000|TUR2000/03|Jun-2000"	126	"KP821454"	1763	"16-AUG-2015"	"KP821454"	"0"	"Turkey: Manisa"	"Jun-2000"	9	"TUR2000/03"	"Bluetongue virus 9"	"TUR2000/03"	5	"NS1"
"KP821455"	"127|sheep/Turkey/2001|TUR2001/02|Jan-2001"	127	"KP821455"	1763	"16-AUG-2015"	"KP821455"	"sheep"	"Turkey: Aydin"	"Jan-2001"	9	"TUR2001/02"	"Bluetongue virus 9"	"TUR2001/02"	5	"NS1"
"JN255906"	"128|sheep/Italy/2003|BTV-9IT(L)|2003"	128	"JN255906"	1763	"12-OCT-2011"	"JN255906"	"sheep"	"Italy"	"2003"	9	"BTV-9IT(L)"	"Bluetongue virus 9"	"BTV-9IT(L)"	5	"NS1"
"KP821445"	"129|sheep/Italy/2003|ITL2003/01|Apr-2003"	129	"KP821445"	1773	"16-AUG-2015"	"KP821445"	"sheep"	"Italy: Nissoria-Enna-Sicily"	"Apr-2003"	9	"ITL2003/01"	"Bluetongue virus 9"	"ITL2003/01"	5	"NS1"
"KP821449"	"130|sheep/Libya/2008|LIB2008/03|Sep-2008"	130	"KP821449"	1769	"16-AUG-2015"	"KP821449"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/03"	"Bluetongue virus 9"	"LIB2008/03"	5	"NS1"
"KP821448"	"131|sheep/Libya/2008|LIB2008/08|Sep-2008"	131	"KP821448"	1769	"16-AUG-2015"	"KP821448"	"sheep"	"Libya"	"Sep-2008"	9	"LIB2008/08"	"Bluetongue virus 9"	"LIB2008/08"	5	"NS1"
"KP821450"	"132|sheep/SouthAfrica/1942|RSArrrr/09|Jun-1942"	132	"KP821450"	1772	"16-AUG-2015"	"KP821450"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSArrrr/09"	"Bluetongue virus 9"	"RSArrrr/09"	5	"NS1"
"KP821451"	"133|sheep/SouthAfrica/1942|RSAvvv1/09|Jun-1942"	133	"KP821451"	1772	"16-AUG-2015"	"KP821451"	"sheep"	"South Africa: Transvaal"	"Jun-1942"	9	"RSAvvv1/09"	"Bluetongue virus 9"	"RSAvvv1/09"	5	"NS1"
"JN255966"	"134|0/SouthAfrica/0|BTV-9RSA(vacc)|0"	134	"JN255966"	1772	"12-OCT-2011"	"JN255966"	"0"	"South Africa"	"0"	9	"BTV-9RSA(vacc)"	"Bluetongue virus 9"	"BTV-9RSA(vacc)"	5	"NS1"
"JN255956"	"135|0/SouthAfrica/0|BTV-9RSA(WT)|0"	135	"JN255956"	1772	"12-OCT-2011"	"JN255956"	"0"	"South Africa"	"0"	9	"BTV-9RSA(WT)"	"Bluetongue virus 9"	"BTV-9RSA(WT)"	5	"NS1"
"JQ972855"	"136|cattle/Germany/2010|BTV-11_DE|2010"	136	"JQ972855"	1772	"30-APR-2014"	"JQ972855"	"cattle"	"Germany"	"2010"	11	"BTV-11_DE"	"Bluetongue virus 11"	"BTV-11_DE"	5	"nonstructural protein 1"
"JQ972835"	"137|cattle/0/2010|BTV-11_REF|2010"	137	"JQ972835"	1772	"30-APR-2014"	"JQ972835"	"cattle"	"0"	"2010"	11	"BTV-11_REF"	"Bluetongue virus 11"	"BTV-11_REF"	5	"nonstructural protein 1"
"JQ972845"	"138|cattle/0/2010|BTV-11_VAC|2010"	138	"JQ972845"	1772	"30-APR-2014"	"JQ972845"	"cattle"	"0"	"2010"	11	"BTV-11_VAC"	"Bluetongue virus 11"	"BTV-11_VAC"	5	"nonstructural protein 1"
"KP821456"	"139|0/Cameroon/1982|CAR1982/04|Jan-1982"	139	"KP821456"	1773	"16-AUG-2015"	"KP821456"	"0"	"Cameroon"	"Jan-1982"	14	"CAR1982/04"	"Bluetongue virus 14"	"CAR1982/04"	5	"NS1"
"KP821457"	"140|cattle/Poland/2012|POL2012/01|Jan-2012"	140	"KP821457"	1772	"16-AUG-2015"	"KP821457"	"cattle"	"Poland: Sokolka poviat"	"Jan-2012"	14	"POL2012/01"	"Bluetongue virus 14"	"POL2012/01"	5	"NS1"
"KP821345"	"141|sheep/SouthAfrica/1959|RSArrrr/14|Jun-1959"	141	"KP821345"	1772	"16-AUG-2015"	"KP821345"	"sheep"	"South Africa: Transvaal"	"Jun-1959"	14	"RSArrrr/14"	"Bluetongue virus 14"	"RSArrrr/14"	5	"NS1"
"KP821458"	"142|cattle/Russia/2011|RUS2011/01|Sep-2011"	142	"KP821458"	1772	"16-AUG-2015"	"KP821458"	"cattle"	"Russia: Smolensk-Galloway"	"Sep-2011"	14	"RUS2011/01"	"Bluetongue virus 14"	"RUS2011/01"	5	"NS1"
"KP821459"	"143|cattle/Spain/2012|SPA2012/01|Aug-2012"	143	"KP821459"	1772	"16-AUG-2015"	"KP821459"	"cattle"	"Spain: cow imported from Lithuania"	"Aug-2012"	14	"SPA2012/01"	"Bluetongue virus 14"	"SPA2012/01"	5	"NS1"
"JQ086225"	"144|cattle/Australia/1982|DPP192|1982"	144	"JQ086225"	1754	"09-JUN-2012"	"JQ086225"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1982"	15	"DPP192"	"Bluetongue virus 15"	"DPP192"	5	"NS1"
"KP821460"	"145|sheep/Israel/2006|ISR2006/11|Nov-2006"	145	"KP821460"	1772	"16-AUG-2015"	"KP821460"	"sheep"	"Israel: Yachini"	"Nov-2006"	15	"ISR2006/11"	"Bluetongue virus 15"	"ISR2006/11"	5	"NS1"
"KP821346"	"146|sheep/SouthAfrica/1960|RSArrrr/15|Jun-1960"	146	"KP821346"	1776	"16-AUG-2015"	"KP821346"	"sheep"	"South Africa: Transvaal"	"Jun-1960"	15	"RSArrrr/15"	"Bluetongue virus 15"	"RSArrrr/15"	5	"NS1"
"JQ086235"	"147|cattle/Australia/1987|DPP965|1987"	147	"JQ086235"	1733	"09-JUN-2012"	"JQ086235"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1987"	16	"DPP965"	"Bluetongue virus 16"	"DPP965"	5	"NS1"
"JN671910"	"148|0/China/1996|BN96/16|1996"	148	"JN671910"	1763	"09-OCT-2011"	"JN671910"	"0"	"China"	"1996"	16	"BN96/16"	"Bluetongue virus"	"BN96/16"	5	"NS1"
"KP821350"	"149|sheep/France/2004|COR2004/01|Jun-2004"	149	"KP821350"	1763	"16-AUG-2015"	"KP821350"	"sheep"	"France: Corsica"	"Jun-2004"	16	"COR2004/01"	"Bluetongue virus 16"	"COR2004/01"	5	"NS1"
"KP821347"	"150|sheep/Cyprus/2004|CYP2004/01|Feb-2004"	150	"KP821347"	1763	"16-AUG-2015"	"KP821347"	"sheep"	"Cyprus: Amochostos-Achna"	"Feb-2004"	16	"CYP2004/01"	"Bluetongue virus 16"	"CYP2004/01"	5	"NS1"
"KP821348"	"151|cattle/Cyprus/2006|CYP2006/01|Oct-2006"	151	"KP821348"	1763	"16-AUG-2015"	"KP821348"	"cattle"	"Cyprus: Athalassa"	"Oct-2006"	16	"CYP2006/01"	"Bluetongue virus 16"	"CYP2006/01"	5	"NS1"
"KP821349"	"152|cattle/Cyprus/2010|CYP2010/03|Nov-2010"	152	"KP821349"	1763	"16-AUG-2015"	"KP821349"	"cattle"	"Cyprus: Nicosia"	"Nov-2010"	16	"CYP2010/03"	"Bluetongue virus 16"	"CYP2010/03"	5	"NS1"
"KP821351"	"153|sheep/Greece/1999|GRE1999/13|Aug-1999"	153	"KP821351"	1763	"16-AUG-2015"	"KP821351"	"sheep"	"Greece: Damatria-Rhodes"	"Aug-1999"	16	"GRE1999/13"	"Bluetongue virus 16"	"GRE1999/13"	5	"NS1"
"KP821352"	"154|sheep/Greece/2008|GRE2008/10|Oct-2008"	154	"KP821352"	1763	"16-AUG-2015"	"KP821352"	"sheep"	"Greece: Madamados-Lesvos"	"Oct-2008"	16	"GRE2008/10"	"Bluetongue virus 16"	"GRE2008/10"	5	"NS1"
"JQ924824"	"155|goat/India/0|IND/Goat/2010/16/HSR|0"	155	"JQ924824"	1765	"27-JUL-2012"	"JQ924824"	"goat"	"India: Hisar"	"0"	16	"IND/Goat/2010/16/HSR"	"Bluetongue virus 16"	"IND/Goat/2010/16/HSR"	5	"NS1"
"KP821353"	"156|sheep/Israel/2001|ISR2001/18|Feb-2001"	156	"KP821353"	1659	"16-AUG-2015"	"KP821353"	"sheep"	"Israel: Yokneam"	"Feb-2001"	16	"ISR2001/18"	"Bluetongue virus 16"	"ISR2001/18"	5	"NS1"
"KP821354"	"157|goat/Israel/2008|ISR2008/03|Oct-2008"	157	"KP821354"	1763	"16-AUG-2015"	"KP821354"	"goat"	"Israel: Ein Kamonim"	"Oct-2008"	16	"ISR2008/03"	"Bluetongue virus 16"	"ISR2008/03"	5	"NS1"
"AM773707"	"158|0/Pakistan/0|RSArrrr/16*|0"	158	"AM773707"	1763	"04-SEP-2008"	"AM773707"	"0"	"0"	"0"	NA	"BTV-16/RSArrrr/16-(S-5)"	"Bluetongue virus"	"BTV-16/RSArrrr/16-(S-5)"	0	"nonstructural protein 1"
"KP821355"	"159|sheep/Pakistan/1960|RSAvvvv/16|Jun-1960"	159	"KP821355"	1763	"16-AUG-2015"	"KP821355"	"sheep"	"Pakistan: Hazara, West Pakistan"	"Jun-1960"	16	"RSAvvvv/16"	"Bluetongue virus 16"	"RSAvvvv/16"	5	"NS1"
"KP821356"	"160|0/Turkey/2000|TUR2000/01|Jun-2000"	160	"KP821356"	1763	"16-AUG-2015"	"KP821356"	"0"	"Turkey: Seferihisar-Ismir"	"Jun-2000"	16	"TUR2000/01"	"Bluetongue virus 16"	"TUR2000/01"	5	"NS1"
"KC853054"	"161|0/Nigeria/1982|Nigeria|1982"	161	"KC853054"	1773	"27-SEP-2013"	"KC853054"	"0"	"Nigeria"	"1982"	16	"NIG1982/10*"	"Bluetongue virus"	"NIG1982/10*"	0	"NS1 protein"
"KP821422"	"162|cattle/Israel/2008|ISR2008/02|Oct-2008"	162	"KP821422"	1772	"16-AUG-2015"	"KP821422"	"cattle"	"Israel: Zde Eliahu"	"Oct-2008"	24	"ISR2008/02"	"Bluetongue virus 4"	"ISR2008/02"	5	"NS1"
"EU839841"	"163|goat/Switzerland/2007|TOV|14-Dec-2007"	163	"EU839841"	1659	"25-NOV-2008"	"EU839841"	"goat"	"Switzerland"	"14-Dec-2007"	25	"TOV"	"Bluetongue virus"	"TOV"	5	"NS1"
